team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,41,92,6,21,15,19,12,36,22,10,5,7,21
BROOKLYN NETS,240,32,85,6,28,24,27,16,37,16,4,6,14,18
TORONTO RAPTORS,240,36,73,8,19,20,29,8,18,24,9,5,9,19
CLEVELAND CAVALIERS,240,41,74,17,33,23,26,11,29,25,6,4,13,22
ORLANDO MAGIC,240,36,81,6,20,11,11,5,25,17,6,7,8,16
DETROIT PISTONS,240,43,88,14,30,15,21,18,36,25,6,6,10,18
CHARLOTTE HORNETS,240,38,86,7,21,18,19,8,33,15,7,1,11,12
GOLDEN STATE WARRIORS,240,45,87,15,34,6,6,3,34,32,4,9,11,19
INDIANA PACERS,265,37,94,8,28,18,25,14,41,18,4,3,10,26
MIAMI HEAT,265,34,90,5,22,30,39,15,37,14,5,6,7,23
SAN ANTONIO SPURS,240,49,90,9,20,16,20,13,31,32,11,5,13,20
MILWAUKEE BUCKS,240,37,77,3,12,21,30,10,25,23,6,5,15,18
SACRAMENTO KINGS,240,40,89,7,17,29,39,13,35,26,7,8,15,14
OKLAHOMA CITY THUNDER,240,39,89,10,29,16,23,11,28,23,7,9,15,27
MINNESOTA TIMBERWOLVES,240,39,73,2,5,19,24,6,21,26,11,4,16,18
PHILADELPHIA 76ERS,240,48,87,4,20,9,14,12,25,31,11,10,16,24
MEMPHIS GRIZZLIES,240,35,91,3,15,18,26,17,35,21,10,3,11,19
PORTLAND TRAIL BLAZERS,240,28,72,7,28,15,24,7,35,14,7,4,21,19
HOUSTON ROCKETS,240,33,68,11,26,16,21,6,28,17,8,2,16,16
UTAH JAZZ,240,30,75,12,29,19,25,15,29,17,9,4,15,20
