team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,35,85,10,27,19,29,8,36,19,6,6,13,20
BOSTON CELTICS,240,36,87,13,36,15,16,11,41,22,6,5,17,24
LOS ANGELES CLIPPERS,240,40,93,8,24,21,26,11,30,21,4,5,10,22
MINNESOTA TIMBERWOLVES,240,45,86,10,25,23,24,6,34,23,5,6,11,21
DALLAS MAVERICKS,240,43,90,10,35,9,11,9,31,25,4,2,8,14
NEW ORLEANS PELICANS,240,48,91,10,25,9,15,9,37,33,5,2,9,11
TORONTO RAPTORS,240,35,77,14,36,9,17,6,39,19,7,8,17,10
ORLANDO MAGIC,240,37,90,9,25,3,5,10,35,22,13,7,12,16
DETROIT PISTONS,240,43,97,15,36,14,16,12,38,22,12,14,8,16
PHOENIX SUNS,240,34,90,7,34,13,20,12,37,22,1,8,19,16
HOUSTON ROCKETS,240,38,79,19,36,20,29,7,31,18,3,4,9,23
PORTLAND TRAIL BLAZERS,240,40,81,11,28,20,27,10,34,20,6,7,8,18
ATLANTA HAWKS,240,38,94,9,33,14,19,11,41,21,7,3,13,23
UTAH JAZZ,240,33,89,6,34,22,25,12,39,16,8,8,16,22
