team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,47,94,9,21,12,14,12,29,34,8,7,15,23
CLEVELAND CAVALIERS,240,42,77,13,27,22,28,5,30,26,10,3,16,14
MINNESOTA TIMBERWOLVES,240,39,91,6,24,12,16,12,35,22,4,1,8,19
DENVER NUGGETS,240,35,89,11,36,19,22,13,34,21,3,7,10,17
PORTLAND TRAIL BLAZERS,240,39,85,7,22,9,14,12,35,16,10,2,18,20
HOUSTON ROCKETS,240,34,73,13,37,15,24,6,32,16,10,5,15,16
GOLDEN STATE WARRIORS,240,37,83,9,29,23,24,13,26,29,6,5,16,14
INDIANA PACERS,240,50,93,15,29,11,15,13,34,32,11,3,12,24
BROOKLYN NETS,240,41,75,19,39,18,21,4,37,30,3,12,17,21
MILWAUKEE BUCKS,240,41,93,5,20,24,30,12,29,21,12,2,8,19
LOS ANGELES CLIPPERS,240,35,79,3,17,22,28,11,28,18,7,3,16,25
UTAH JAZZ,240,44,83,10,27,19,28,10,28,27,7,8,9,22
