team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,31,73,1,14,20,36,9,26,18,11,2,13,18
ATLANTA HAWKS,240,43,79,2,11,11,17,9,33,26,9,2,18,22
MILWAUKEE BUCKS,240,40,79,10,26,16,24,11,30,25,6,2,7,20
BOSTON CELTICS,240,36,76,8,22,15,21,7,27,23,4,3,8,22
CHICAGO BULLS,240,36,76,6,18,20,25,13,28,18,7,6,18,22
CHARLOTTE BOBCATS,240,32,80,3,14,22,26,9,24,20,15,7,13,21
SAN ANTONIO SPURS,240,37,91,2,22,13,20,11,41,18,9,3,11,17
DALLAS MAVERICKS,240,35,85,6,14,20,28,10,37,22,8,7,11,15
NEW ORLEANS HORNETS,240,51,80,9,15,12,16,5,32,28,6,2,14,17
HOUSTON ROCKETS,240,47,87,6,19,15,25,9,23,31,8,6,10,19
LOS ANGELES LAKERS,240,34,86,4,11,19,28,16,33,20,3,2,14,16
LOS ANGELES CLIPPERS,240,42,83,9,23,14,19,9,39,31,9,7,12,21
NEW JERSEY NETS,290,29,80,5,19,23,32,15,39,12,3,5,19,15
MIAMI HEAT,290,37,93,8,26,12,16,15,34,15,10,8,14,26
DETROIT PISTONS,240,38,79,4,17,23,30,12,23,16,11,5,12,21
MINNESOTA TIMBERWOLVES,240,38,77,3,12,19,24,12,27,23,6,7,16,24
MEMPHIS GRIZZLIES,240,39,85,1,9,26,33,11,28,19,7,2,9,17
OKLAHOMA CITY THUNDER,240,42,79,10,25,20,25,10,32,25,4,9,13,25
PHILADELPHIA 76ERS,240,43,83,6,19,19,24,9,22,23,6,5,8,17
ORLANDO MAGIC,240,49,82,11,25,16,20,8,31,21,4,2,12,18
GOLDEN STATE WARRIORS,240,44,88,12,30,22,31,9,31,22,10,4,7,18
PORTLAND TRAIL BLAZERS,240,44,87,10,26,18,24,9,34,32,3,2,14,21
NEW YORK KNICKS,240,39,90,15,33,20,26,18,20,22,6,1,15,19
TORONTO RAPTORS,240,52,80,7,14,20,25,4,29,28,9,5,11,20
PHOENIX SUNS,240,35,74,10,27,20,27,7,35,21,10,10,14,23
UTAH JAZZ,240,30,80,7,19,19,24,10,31,17,5,2,19,26
INDIANA PACERS,240,33,83,3,22,28,32,13,29,15,8,3,15,22
WASHINGTON WIZARDS,240,37,77,4,15,20,27,9,38,20,9,4,20,23
