team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,35,83,3,11,19,23,13,29,14,10,10,11,17
BOSTON CELTICS,240,38,83,10,20,14,21,12,31,28,3,4,15,23
OKLAHOMA CITY THUNDER,240,31,77,5,19,20,26,12,29,12,6,5,13,17
DALLAS MAVERICKS,240,39,80,5,16,17,20,11,30,21,8,4,12,23
MILWAUKEE BUCKS,240,37,88,5,19,7,11,9,29,19,8,8,14,20
DENVER NUGGETS,240,33,83,4,19,21,27,13,36,22,7,6,16,15
ORLANDO MAGIC,240,28,63,8,22,14,21,7,21,20,12,3,17,24
DETROIT PISTONS,240,31,62,2,8,25,33,11,28,19,8,3,17,19
ATLANTA HAWKS,240,39,82,9,16,13,20,10,30,19,10,5,10,21
MIAMI HEAT,240,34,73,5,13,19,28,9,31,23,5,3,16,15
SAN ANTONIO SPURS,240,36,82,7,20,17,21,9,21,26,9,3,9,15
MINNESOTA TIMBERWOLVES,240,41,71,12,21,12,15,7,31,18,4,7,19,18
INDIANA PACERS,240,41,78,13,21,13,18,14,28,26,7,6,15,23
NEW JERSEY NETS,240,33,89,7,28,21,26,20,20,15,9,10,10,16
TORONTO RAPTORS,240,30,68,7,17,23,29,4,40,21,5,5,18,30
NEW YORK KNICKS,240,28,78,10,35,19,25,6,33,14,8,3,11,24
GOLDEN STATE WARRIORS,240,36,72,7,17,12,20,7,29,27,6,3,17,24
PHOENIX SUNS,240,39,87,8,23,16,21,16,33,23,6,2,11,18
NEW ORLEANS HORNETS,240,37,74,3,10,13,16,7,30,22,5,4,15,24
UTAH JAZZ,240,37,76,5,15,15,23,9,27,20,6,6,12,18
