team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE BOBCATS,240,37,79,4,11,19,20,6,28,18,5,7,9,23
CHICAGO BULLS,240,38,81,6,14,21,26,12,34,26,6,8,10,19
NEW ORLEANS PELICANS,240,37,77,8,19,25,31,13,35,22,6,2,17,33
DALLAS MAVERICKS,240,30,67,11,27,39,45,5,25,20,11,3,14,23
ORLANDO MAGIC,240,37,84,4,20,16,23,8,32,23,4,4,11,19
DENVER NUGGETS,240,44,87,12,28,20,26,12,38,30,5,7,10,21
PHOENIX SUNS,240,37,94,13,35,21,25,16,29,24,8,3,12,23
DETROIT PISTONS,240,44,94,3,17,19,27,20,39,32,7,7,15,19
MILWAUKEE BUCKS,240,32,81,12,31,9,14,13,27,22,7,4,15,23
OKLAHOMA CITY THUNDER,240,35,86,10,25,21,27,21,37,24,6,7,17,16
NEW YORK KNICKS,240,39,82,6,18,18,23,10,29,26,11,2,13,20
PHILADELPHIA 76ERS,240,36,78,5,19,15,21,9,29,22,7,2,15,20
BOSTON CELTICS,240,44,95,4,14,12,17,20,26,25,8,4,9,22
PORTLAND TRAIL BLAZERS,240,40,93,10,21,22,26,20,29,29,3,3,11,14
BROOKLYN NETS,240,30,75,8,25,12,18,9,30,14,7,10,14,26
TORONTO RAPTORS,240,32,79,11,25,21,28,16,33,16,8,6,12,21
HOUSTON ROCKETS,240,38,73,8,18,30,42,9,34,22,7,5,19,25
WASHINGTON WIZARDS,240,40,95,5,19,22,31,17,30,24,11,3,11,32
