team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,34,87,5,35,12,18,8,31,19,5,8,12,19
DENVER NUGGETS,240,47,97,9,25,14,15,16,44,28,7,4,11,17
NEW YORK KNICKS,240,36,91,9,27,27,32,13,37,16,5,5,13,31
DETROIT PISTONS,240,38,80,7,24,32,45,7,41,20,5,7,13,26
TORONTO RAPTORS,240,42,69,18,33,20,28,4,27,25,5,5,15,18
MEMPHIS GRIZZLIES,240,43,85,10,29,18,21,11,24,27,9,5,13,23
ATLANTA HAWKS,240,38,80,12,31,27,32,10,36,22,13,7,24,24
MIAMI HEAT,240,40,87,13,38,20,30,11,32,22,20,3,20,25
INDIANA PACERS,240,38,90,11,26,22,29,17,38,25,8,6,12,13
PHOENIX SUNS,240,41,92,10,30,12,18,12,33,20,8,6,8,17
