team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,31,89,6,22,11,20,15,37,13,3,7,11,15
BOSTON CELTICS,240,35,80,8,20,13,21,7,41,24,5,5,8,18
NEW YORK KNICKS,240,45,87,14,25,11,15,14,39,28,4,6,10,16
CHICAGO BULLS,240,38,82,15,32,16,21,6,28,29,7,5,6,12
MILWAUKEE BUCKS,240,43,80,7,16,11,15,10,21,23,8,4,14,24
CLEVELAND CAVALIERS,240,40,83,10,34,23,27,17,25,29,6,8,12,17
PHILADELPHIA 76ERS,240,37,94,15,37,14,15,8,37,26,7,4,9,27
DENVER NUGGETS,240,33,76,6,17,32,40,7,39,18,7,9,16,19
ORLANDO MAGIC,240,39,98,8,25,16,19,17,27,24,9,3,6,19
DETROIT PISTONS,240,43,80,11,24,21,25,9,36,30,4,5,15,15
LOS ANGELES CLIPPERS,240,36,85,8,28,18,27,8,38,21,8,7,10,22
GOLDEN STATE WARRIORS,240,39,87,15,34,21,28,11,39,23,9,5,12,20
UTAH JAZZ,240,31,77,11,29,16,20,13,35,22,8,5,22,19
HOUSTON ROCKETS,240,33,74,9,23,12,22,4,28,22,13,9,14,21
SACRAMENTO KINGS,240,42,91,8,20,12,23,14,26,23,6,4,17,25
MINNESOTA TIMBERWOLVES,240,45,80,5,13,18,32,9,34,29,8,6,17,18
LOS ANGELES LAKERS,240,39,93,7,27,22,26,14,27,13,6,6,10,24
PHOENIX SUNS,240,47,93,13,28,12,20,15,37,31,6,4,13,21
DALLAS MAVERICKS,240,42,96,9,30,10,11,11,36,21,8,6,17,17
PORTLAND TRAIL BLAZERS,240,40,89,7,27,22,25,11,35,19,12,8,13,12
MIAMI HEAT,240,37,77,7,14,7,12,6,30,23,8,6,14,16
SAN ANTONIO SPURS,240,42,81,8,14,20,24,10,34,26,7,4,10,12
ATLANTA HAWKS,240,45,84,17,42,15,22,7,34,32,10,5,16,17
WASHINGTON WIZARDS,240,39,92,12,30,11,12,10,33,25,7,2,18,22
