team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,37,73,5,14,14,19,7,21,25,9,2,14,20
CLEVELAND CAVALIERS,240,34,75,7,17,15,21,13,26,27,7,3,16,18
SACRAMENTO KINGS,240,35,82,6,16,14,19,12,41,21,6,5,18,14
GOLDEN STATE WARRIORS,240,37,91,8,24,11,13,9,29,26,8,8,8,20
NEW JERSEY NETS,240,35,74,12,29,17,23,8,26,23,7,4,19,21
INDIANA PACERS,240,38,73,4,11,26,36,12,31,26,11,7,19,20
CHARLOTTE BOBCATS,240,31,89,2,9,9,13,12,22,18,7,2,9,14
LOS ANGELES LAKERS,240,42,76,12,26,10,11,7,40,26,4,5,15,16
DENVER NUGGETS,265,35,80,7,23,20,27,9,33,20,9,4,24,22
MEMPHIS GRIZZLIES,265,33,86,6,12,28,35,17,31,18,13,9,17,21
DETROIT PISTONS,240,32,71,3,9,19,25,10,25,13,6,1,20,22
NEW YORK KNICKS,240,42,70,9,18,20,25,4,26,25,12,6,12,20
ATLANTA HAWKS,240,41,80,7,18,11,13,9,31,21,8,6,15,16
TORONTO RAPTORS,240,27,73,4,20,19,23,9,29,21,7,1,18,16
