team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DENVER NUGGETS,240,38,80,11,27,22,27,6,31,20,3,1,9,18
DETROIT PISTONS,240,35,79,5,15,25,32,13,30,19,4,6,8,28
NEW ORLEANS HORNETS,240,46,74,5,13,15,19,7,28,32,9,6,23,27
GOLDEN STATE WARRIORS,240,38,75,4,13,23,26,9,19,19,4,4,21,17
LOS ANGELES CLIPPERS,240,32,88,3,18,16,22,15,29,13,8,7,14,20
HOUSTON ROCKETS,240,36,87,7,25,17,20,10,40,22,6,6,11,18
ORLANDO MAGIC,240,41,82,16,34,13,19,8,38,20,5,4,13,23
INDIANA PACERS,240,35,85,8,30,18,26,8,33,15,4,5,10,19
ATLANTA HAWKS,240,33,79,7,19,17,23,8,35,19,2,3,12,20
MILWAUKEE BUCKS,240,35,81,10,20,18,23,8,35,22,6,5,7,24
OKLAHOMA CITY THUNDER,265,42,93,8,21,26,27,11,32,21,12,8,16,27
MINNESOTA TIMBERWOLVES,265,46,99,7,19,18,25,19,34,26,7,5,20,21
MEMPHIS GRIZZLIES,240,35,80,2,12,16,21,12,29,19,7,6,10,16
NEW JERSEY NETS,240,36,82,9,17,12,14,12,27,26,7,5,11,18
CHARLOTTE BOBCATS,240,40,79,9,17,25,29,13,30,26,4,5,8,12
PHOENIX SUNS,240,41,89,16,32,9,10,14,23,23,3,3,9,21
PHILADELPHIA 76ERS,240,44,89,4,15,15,17,17,26,28,10,3,13,17
TORONTO RAPTORS,240,37,76,2,8,18,22,9,24,19,11,7,14,15
SAN ANTONIO SPURS,240,41,80,7,20,23,29,8,25,23,8,3,13,20
UTAH JAZZ,240,41,75,2,12,21,28,5,26,21,7,5,14,29
