team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,39,77,9,22,25,27,5,36,25,7,1,12,16
BROOKLYN NETS,240,38,82,12,37,15,18,6,26,23,8,0,12,24
PHILADELPHIA 76ERS,240,41,86,12,33,11,17,9,42,24,9,5,18,21
CHARLOTTE HORNETS,240,34,78,11,31,20,26,3,30,19,11,5,15,17
BOSTON CELTICS,240,40,81,16,34,15,18,7,34,28,5,3,12,25
DALLAS MAVERICKS,240,35,77,9,27,19,25,4,33,21,7,2,12,16
GOLDEN STATE WARRIORS,240,45,92,8,32,12,13,4,23,25,12,6,9,13
DENVER NUGGETS,240,48,88,24,41,12,16,14,38,34,6,1,22,14
SAN ANTONIO SPURS,240,40,87,7,15,23,27,12,37,18,7,4,11,22
INDIANA PACERS,240,38,78,9,20,21,30,6,31,21,8,3,11,23
ORLANDO MAGIC,240,44,90,8,14,20,29,15,37,18,9,3,14,22
MIAMI HEAT,240,39,83,6,22,23,27,6,31,14,7,7,14,25
DETROIT PISTONS,240,34,78,7,21,14,19,12,32,17,4,1,17,18
MILWAUKEE BUCKS,240,40,79,6,21,16,16,5,28,26,9,2,11,17
NEW ORLEANS PELICANS,240,37,78,8,28,28,35,5,32,19,8,5,16,23
PHOENIX SUNS,240,40,93,8,23,20,24,13,30,14,7,3,18,25
ATLANTA HAWKS,265,32,83,8,28,37,48,7,45,20,9,11,9,23
PORTLAND TRAIL BLAZERS,265,37,103,16,42,14,25,22,44,22,4,4,14,34
LOS ANGELES CLIPPERS,240,36,81,9,25,7,11,6,43,16,7,7,13,19
UTAH JAZZ,240,28,87,4,23,12,18,12,37,14,5,4,10,11
OKLAHOMA CITY THUNDER,240,34,96,7,34,23,30,20,27,16,10,2,15,22
WASHINGTON WIZARDS,240,42,73,13,20,23,28,6,34,27,4,9,22,24
