team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,265,41,81,8,24,24,29,11,30,20,4,3,13,20
ATLANTA HAWKS,265,46,98,4,17,23,28,21,30,25,7,0,11,22
DETROIT PISTONS,240,32,78,4,11,11,17,10,28,21,4,6,11,25
CLEVELAND CAVALIERS,240,37,76,7,19,23,29,11,32,25,7,2,7,17
OKLAHOMA CITY THUNDER,240,38,88,4,16,21,23,16,28,25,6,5,15,21
INDIANA PACERS,240,45,87,10,29,21,25,13,30,29,9,3,12,19
SACRAMENTO KINGS,240,42,84,6,16,12,19,8,33,32,6,8,15,22
LOS ANGELES CLIPPERS,240,34,74,2,12,19,27,6,34,17,6,6,17,14
WASHINGTON WIZARDS,240,37,76,6,14,12,17,10,21,24,11,2,12,16
LOS ANGELES LAKERS,240,36,68,9,17,18,22,10,27,25,9,6,17,14
HOUSTON ROCKETS,240,41,81,8,20,26,30,6,27,20,8,3,14,17
NEW YORK KNICKS,240,42,82,10,29,18,23,10,34,22,8,4,18,25
PORTLAND TRAIL BLAZERS,240,32,88,2,17,21,29,14,31,16,5,7,4,24
PHOENIX SUNS,240,31,80,7,23,24,26,10,38,14,1,3,10,21
