team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,315,49,129,8,16,21,29,38,43,23,11,9,17,31
BROOKLYN NETS,315,46,107,11,25,26,34,16,37,31,9,7,15,25
TORONTO RAPTORS,240,30,79,10,25,22,26,12,24,20,6,4,6,19
CHICAGO BULLS,240,42,79,9,28,15,17,13,34,32,4,7,12,21
INDIANA PACERS,240,36,84,8,20,12,13,9,33,23,5,6,8,20
CLEVELAND CAVALIERS,240,35,82,9,26,16,21,11,34,18,4,6,9,16
MEMPHIS GRIZZLIES,240,41,77,8,18,22,32,6,32,19,7,3,15,30
DALLAS MAVERICKS,240,34,76,8,22,25,36,9,32,14,6,3,17,29
NEW ORLEANS PELICANS,240,33,77,11,22,19,22,9,33,22,4,3,20,17
GOLDEN STATE WARRIORS,240,44,88,5,19,19,23,12,30,29,9,6,10,19
WASHINGTON WIZARDS,240,37,86,6,19,19,23,8,28,27,6,2,9,16
LOS ANGELES CLIPPERS,240,45,86,12,23,11,17,8,38,33,5,6,14,21
DENVER NUGGETS,240,37,79,7,27,10,19,10,25,21,11,7,16,20
MIAMI HEAT,240,43,81,7,16,15,19,10,34,23,8,7,16,17
ATLANTA HAWKS,240,41,82,13,29,20,25,7,27,20,9,4,11,16
OKLAHOMA CITY THUNDER,240,43,84,13,30,24,26,10,34,26,6,6,12,19
PORTLAND TRAIL BLAZERS,240,38,80,7,24,21,24,11,33,13,4,2,13,19
ORLANDO MAGIC,240,43,94,5,12,20,24,18,32,22,9,1,7,22
NEW YORK KNICKS,240,25,69,8,16,23,26,7,30,16,7,8,18,16
PHILADELPHIA 76ERS,240,37,88,11,30,12,15,15,34,23,11,7,11,20
CHARLOTTE HORNETS,240,36,91,6,18,13,16,7,29,16,10,3,13,18
SACRAMENTO KINGS,240,37,78,9,21,18,25,11,37,21,4,3,21,17
BOSTON CELTICS,240,35,88,5,20,14,20,14,33,19,10,2,15,19
SAN ANTONIO SPURS,240,38,81,5,23,20,23,7,38,31,11,4,13,14
