team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,38,88,2,19,10,12,14,30,14,5,10,8,21
BOSTON CELTICS,240,37,86,5,14,19,22,10,29,20,7,3,7,20
TORONTO RAPTORS,240,41,93,13,37,8,15,16,41,24,5,10,9,12
BROOKLYN NETS,240,39,89,10,26,8,12,5,34,26,8,8,8,17
PHILADELPHIA 76ERS,240,37,81,17,35,14,18,4,27,28,10,7,13,24
CHICAGO BULLS,240,39,83,15,24,22,27,16,37,27,8,8,17,13
ORLANDO MAGIC,240,42,91,8,27,11,18,5,34,22,7,4,10,18
CHARLOTTE HORNETS,240,47,86,11,29,12,19,5,41,32,6,5,9,14
DETROIT PISTONS,265,37,85,16,33,22,28,9,38,24,5,11,12,15
CLEVELAND CAVALIERS,265,46,97,7,18,11,15,8,35,21,4,7,10,23
SAN ANTONIO SPURS,240,35,74,6,23,20,26,8,34,24,8,3,14,19
DALLAS MAVERICKS,240,31,77,12,39,17,21,11,30,20,8,2,12,23
MEMPHIS GRIZZLIES,240,42,98,8,24,12,16,13,27,25,12,1,13,18
GOLDEN STATE WARRIORS,240,46,87,20,47,13,16,12,39,35,7,7,17,14
SACRAMENTO KINGS,240,32,96,11,37,6,13,15,34,21,11,4,17,17
HOUSTON ROCKETS,240,47,97,10,35,12,19,14,41,33,11,7,14,15
UTAH JAZZ,240,39,83,9,30,9,15,8,30,27,10,1,13,16
LOS ANGELES LAKERS,240,41,85,6,25,13,15,8,39,19,6,3,13,17
INDIANA PACERS,240,39,90,11,24,8,10,12,36,28,8,3,17,14
MILWAUKEE BUCKS,240,37,87,7,23,11,13,7,36,23,8,3,15,15
NEW ORLEANS PELICANS,240,40,92,11,30,18,22,10,23,31,7,0,16,16
MINNESOTA TIMBERWOLVES,240,56,86,13,28,19,23,5,38,41,14,8,13,20
LOS ANGELES CLIPPERS,240,43,96,9,31,10,12,6,34,23,9,6,15,20
PHOENIX SUNS,240,45,99,7,26,17,22,18,40,26,10,5,16,15
DENVER NUGGETS,240,40,94,7,25,12,18,20,33,24,10,6,20,19
PORTLAND TRAIL BLAZERS,240,39,89,11,36,18,22,13,32,19,11,8,15,19
ATLANTA HAWKS,240,32,81,11,29,23,31,9,38,22,13,5,22,21
WASHINGTON WIZARDS,240,42,88,9,28,16,30,11,40,25,14,4,19,22
