team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,35,74,10,21,23,25,5,27,27,10,3,14,20
ATLANTA HAWKS,240,42,75,11,28,19,23,3,33,33,10,5,13,20
CLEVELAND CAVALIERS,240,43,85,8,23,28,37,8,32,22,5,5,11,21
BOSTON CELTICS,240,48,88,6,20,19,23,8,31,32,7,1,14,26
PHILADELPHIA 76ERS,240,34,80,7,21,12,18,14,32,19,10,5,23,28
HOUSTON ROCKETS,240,29,78,7,34,23,37,13,34,16,17,11,21,25
DENVER NUGGETS,240,43,87,8,23,14,25,13,33,20,8,5,8,25
INDIANA PACERS,240,34,84,8,22,11,22,11,31,17,2,7,13,19
SAN ANTONIO SPURS,240,33,80,10,23,17,20,7,37,28,9,2,10,23
LOS ANGELES LAKERS,240,28,75,2,12,22,31,11,35,17,6,5,13,13
MINNESOTA TIMBERWOLVES,240,29,72,3,14,30,41,11,26,13,5,3,22,17
NEW ORLEANS PELICANS,240,56,84,15,20,12,16,3,31,31,13,3,13,30
UTAH JAZZ,240,36,70,10,22,20,25,11,28,25,6,8,18,20
NEW YORK KNICKS,240,39,82,5,8,17,20,7,24,15,12,1,8,26
DETROIT PISTONS,265,38,89,11,31,9,15,14,41,18,8,5,16,17
OKLAHOMA CITY THUNDER,265,38,96,12,36,1,6,10,32,23,9,7,14,23
MILWAUKEE BUCKS,240,36,80,2,19,11,14,5,33,19,8,4,16,25
ORLANDO MAGIC,240,35,80,10,24,21,27,10,35,22,7,3,15,15
CHARLOTTE HORNETS,240,39,91,7,16,18,19,14,32,21,5,3,7,15
PHOENIX SUNS,240,37,86,8,29,13,14,11,34,16,3,6,11,23
