team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,36,85,6,14,8,11,7,35,21,7,6,15,18
CLEVELAND CAVALIERS,240,35,83,8,23,14,22,11,35,21,8,9,14,14
MIAMI HEAT,240,31,75,5,15,28,35,10,33,17,8,5,14,24
DALLAS MAVERICKS,240,40,87,7,17,19,22,13,33,25,8,3,11,23
CHARLOTTE BOBCATS,240,32,67,2,16,35,41,9,28,17,2,3,15,24
MILWAUKEE BUCKS,240,33,72,10,26,28,34,9,23,25,7,2,12,33
GOLDEN STATE WARRIORS,240,40,79,12,18,12,17,6,26,26,16,3,10,23
MINNESOTA TIMBERWOLVES,240,32,81,5,18,25,31,23,32,19,4,6,21,15
ATLANTA HAWKS,240,39,89,10,26,11,14,11,33,22,6,2,6,16
NEW YORK KNICKS,240,35,74,4,15,16,19,8,36,15,3,4,11,15
NEW JERSEY NETS,240,33,81,3,9,17,20,11,28,18,3,5,6,18
PHILADELPHIA 76ERS,240,43,84,5,13,11,18,10,35,29,4,5,5,15
CHICAGO BULLS,240,33,77,3,11,27,33,10,34,23,8,5,12,19
SACRAMENTO KINGS,240,33,81,5,14,14,17,12,31,21,6,12,15,23
ORLANDO MAGIC,240,36,78,8,21,20,27,10,28,19,5,4,13,21
WASHINGTON WIZARDS,240,36,80,7,16,20,27,16,31,18,10,7,12,25
