team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,32,75,8,19,21,25,7,30,19,13,3,14,22
ATLANTA HAWKS,240,38,75,7,17,21,26,8,31,26,5,2,18,18
LOS ANGELES LAKERS,240,40,82,12,22,23,34,11,50,21,11,4,19,23
DALLAS MAVERICKS,240,34,92,10,28,11,20,9,30,22,9,6,15,28
MINNESOTA TIMBERWOLVES,240,33,86,5,27,14,19,11,28,25,8,3,10,24
GOLDEN STATE WARRIORS,240,33,78,6,21,24,29,13,35,18,1,3,13,25
CLEVELAND CAVALIERS,240,35,79,14,31,24,33,10,22,21,9,0,10,29
MIAMI HEAT,240,36,69,9,19,29,37,9,30,21,5,5,18,25
CHICAGO BULLS,240,32,82,4,16,25,26,20,34,17,4,2,16,18
MILWAUKEE BUCKS,240,38,88,3,17,7,10,10,30,20,10,10,9,20
OKLAHOMA CITY THUNDER,265,39,88,6,21,32,37,18,24,21,11,5,12,20
PHILADELPHIA 76ERS,265,45,91,7,20,12,17,12,31,31,7,4,15,28
UTAH JAZZ,240,32,79,11,25,22,30,17,21,23,11,4,17,26
SACRAMENTO KINGS,240,40,74,6,16,22,32,14,23,19,8,2,14,20
CHARLOTTE BOBCATS,290,34,83,12,28,28,36,5,35,20,12,5,17,33
WASHINGTON WIZARDS,290,34,93,6,27,32,39,18,35,21,11,5,19,28
