team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,43,91,14,31,12,13,9,28,25,10,5,16,21
HOUSTON ROCKETS,240,48,87,11,25,18,23,9,33,26,8,4,18,15
MIAMI HEAT,240,28,68,8,19,13,18,7,29,13,5,10,14,21
INDIANA PACERS,240,33,91,9,22,12,19,22,33,20,9,2,9,21
PHOENIX SUNS,240,37,90,4,20,21,26,16,34,21,6,5,16,22
MILWAUKEE BUCKS,240,42,91,9,17,15,19,18,28,25,6,10,11,18
ATLANTA HAWKS,240,38,77,10,22,17,21,10,34,21,5,6,15,23
MINNESOTA TIMBERWOLVES,240,40,87,8,15,20,26,13,30,29,9,3,9,16
BROOKLYN NETS,240,40,83,10,24,19,22,15,35,27,9,2,15,15
PHILADELPHIA 76ERS,240,38,79,7,17,6,10,7,25,24,3,3,13,16
