team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,33,74,6,12,11,20,3,35,22,5,5,6,19
ATLANTA HAWKS,240,29,79,4,16,26,30,14,38,14,2,1,10,14
CHICAGO BULLS,240,38,74,6,19,19,26,7,25,28,14,4,15,16
DETROIT PISTONS,240,39,75,3,9,15,21,10,27,21,9,3,20,20
SAN ANTONIO SPURS,265,45,88,5,19,19,28,10,32,18,7,5,16,28
HOUSTON ROCKETS,265,42,94,9,23,26,29,12,33,24,5,3,12,22
MILWAUKEE BUCKS,240,34,80,6,22,14,21,9,30,14,7,4,8,17
INDIANA PACERS,240,36,78,3,11,14,19,13,34,16,2,6,13,18
MIAMI HEAT,240,42,77,4,13,23,30,9,37,26,8,3,18,20
MINNESOTA TIMBERWOLVES,240,34,81,10,23,14,19,7,24,16,7,3,14,24
MEMPHIS GRIZZLIES,240,37,73,5,8,14,19,12,28,26,6,4,15,17
NEW ORLEANS HORNETS,240,31,69,4,13,15,18,8,18,24,10,5,11,21
CHARLOTTE BOBCATS,240,33,73,1,9,10,13,8,29,23,6,2,16,20
ORLANDO MAGIC,240,30,71,9,29,20,24,9,28,18,6,6,12,14
NEW JERSEY NETS,240,37,85,3,12,13,20,13,22,23,8,2,8,17
PHILADELPHIA 76ERS,240,45,80,6,14,19,22,9,34,25,4,4,8,15
LOS ANGELES CLIPPERS,240,36,81,11,27,15,26,12,32,14,8,1,21,27
PHOENIX SUNS,240,41,79,5,14,24,33,10,30,22,10,5,13,21
OKLAHOMA CITY THUNDER,240,32,78,7,27,20,23,17,31,15,3,6,14,28
PORTLAND TRAIL BLAZERS,240,34,79,5,17,25,27,12,23,24,6,1,4,16
DENVER NUGGETS,240,39,80,4,14,17,22,7,38,23,9,5,18,24
SACRAMENTO KINGS,240,33,83,2,21,22,34,12,29,19,12,4,16,17
LOS ANGELES LAKERS,240,34,71,7,18,21,30,6,33,18,2,5,9,15
UTAH JAZZ,240,34,82,2,10,15,18,15,29,15,5,6,14,22
CLEVELAND CAVALIERS,240,38,82,5,22,26,32,12,26,22,6,5,8,24
WASHINGTON WIZARDS,240,46,94,4,8,19,32,27,29,18,5,7,11,22
