team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,36,92,5,16,16,21,16,23,18,9,8,4,21
CHICAGO BULLS,240,42,86,10,24,19,25,20,37,27,1,7,13,12
GOLDEN STATE WARRIORS,240,34,80,6,28,12,22,8,36,24,11,4,16,21
LOS ANGELES CLIPPERS,240,34,87,9,32,23,31,11,39,18,10,4,13,20
CLEVELAND CAVALIERS,240,32,72,6,26,21,33,11,26,16,8,4,15,15
MIAMI HEAT,240,40,84,7,21,14,17,12,31,27,8,3,11,26
WASHINGTON WIZARDS,240,44,86,7,16,7,10,13,32,25,4,3,10,20
NEW YORK KNICKS,240,36,80,4,22,15,19,6,30,17,5,4,7,15
OKLAHOMA CITY THUNDER,240,42,81,9,15,21,38,16,31,25,9,6,14,20
SAN ANTONIO SPURS,240,42,81,7,23,15,21,10,28,33,8,5,16,26
