team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,37,94,8,27,23,27,6,40,19,11,5,13,17
BROOKLYN NETS,240,36,78,10,27,13,17,4,36,21,6,8,22,23
MIAMI HEAT,240,31,84,7,27,17,21,11,39,14,6,5,15,21
LOS ANGELES CLIPPERS,240,36,86,9,30,17,25,9,42,27,8,3,11,20
ORLANDO MAGIC,240,34,90,7,26,20,29,18,36,24,5,3,18,20
LOS ANGELES LAKERS,240,42,87,8,32,19,24,6,41,23,8,5,13,21
UTAH JAZZ,240,28,72,9,23,14,23,11,32,14,8,3,17,19
MEMPHIS GRIZZLIES,240,34,78,9,24,11,14,5,32,19,11,2,13,23
WASHINGTON WIZARDS,240,41,84,10,32,15,18,13,36,23,10,4,19,22
MILWAUKEE BUCKS,240,37,80,9,23,18,20,5,27,25,14,3,16,20
CLEVELAND CAVALIERS,240,44,82,15,34,17,19,13,25,15,8,5,20,12
PHOENIX SUNS,240,46,87,9,27,15,19,13,23,23,12,7,14,19
DETROIT PISTONS,290,54,105,8,25,9,12,6,35,19,14,3,9,16
PORTLAND TRAIL BLAZERS,290,51,98,15,35,7,12,7,35,36,5,5,16,11
GOLDEN STATE WARRIORS,240,45,89,10,29,17,20,13,33,33,11,6,17,22
SACRAMENTO KINGS,240,36,74,11,28,23,29,1,30,21,13,5,18,17
HOUSTON ROCKETS,240,46,89,11,38,26,31,10,29,27,9,6,15,22
TORONTO RAPTORS,240,42,78,11,25,27,30,4,35,19,7,3,17,25
