team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,39,89,7,18,12,18,14,35,21,7,8,13,24
ATLANTA HAWKS,240,36,79,6,14,25,28,6,36,22,9,2,9,15
MIAMI HEAT,240,38,73,9,23,17,22,6,25,22,8,7,13,27
BOSTON CELTICS,240,37,76,6,16,27,39,15,26,29,9,2,17,19
GOLDEN STATE WARRIORS,240,38,77,6,16,19,27,15,25,13,8,5,20,22
DALLAS MAVERICKS,240,43,79,5,17,19,21,7,24,32,9,2,15,18
PHOENIX SUNS,240,43,87,9,18,14,15,12,35,22,5,7,12,24
DENVER NUGGETS,240,35,79,4,14,23,33,8,31,18,10,5,9,15
CHARLOTTE BOBCATS,240,37,82,6,20,17,22,18,27,15,4,3,13,19
LOS ANGELES LAKERS,240,39,84,6,17,15,20,16,22,24,9,4,7,23
OKLAHOMA CITY THUNDER,240,42,73,5,12,14,17,5,38,24,4,6,18,15
NEW ORLEANS HORNETS,240,41,91,8,23,9,11,10,27,30,10,5,9,13
WASHINGTON WIZARDS,240,37,77,5,20,6,7,4,27,13,8,7,14,13
NEW YORK KNICKS,240,46,88,9,18,6,8,14,33,21,10,1,10,8
CHICAGO BULLS,265,38,86,8,22,19,25,10,31,22,7,0,17,16
PHILADELPHIA 76ERS,265,45,86,5,15,11,19,9,34,19,8,7,15,18
SAN ANTONIO SPURS,240,44,84,4,13,23,28,11,27,22,6,4,14,18
SACRAMENTO KINGS,240,45,86,9,22,14,19,11,23,18,8,5,12,23
NEW JERSEY NETS,240,39,89,7,17,14,17,13,30,21,5,2,13,19
TORONTO RAPTORS,240,37,78,10,19,24,29,9,31,21,6,6,10,16
PORTLAND TRAIL BLAZERS,240,37,87,8,19,23,28,16,22,17,7,1,8,23
UTAH JAZZ,240,42,67,5,13,29,32,4,31,32,6,7,10,19
