team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,38,80,5,15,19,22,11,25,20,6,6,10,15
ATLANTA HAWKS,240,44,80,10,20,11,14,10,26,26,8,2,16,23
CLEVELAND CAVALIERS,240,38,82,9,20,15,19,13,27,21,7,2,18,24
BROOKLYN NETS,240,35,75,4,15,29,39,12,27,15,12,4,12,16
NEW ORLEANS HORNETS,240,35,82,11,24,17,23,13,25,24,10,9,15,20
CHARLOTTE BOBCATS,240,39,79,4,10,13,20,12,30,27,8,7,15,17
WASHINGTON WIZARDS,240,31,85,3,10,12,18,16,40,19,2,4,16,16
CHICAGO BULLS,240,34,87,7,16,12,18,13,36,24,6,6,8,22
BOSTON CELTICS,240,31,86,5,22,16,21,13,25,18,10,3,13,15
GOLDEN STATE WARRIORS,240,38,73,12,19,13,16,5,41,21,8,10,18,22
OKLAHOMA CITY THUNDER,240,45,94,13,29,21,23,12,41,22,16,9,21,18
HOUSTON ROCKETS,240,33,83,8,30,20,27,6,30,18,13,2,24,19
DENVER NUGGETS,240,29,68,3,16,11,18,10,31,17,5,7,16,17
MEMPHIS GRIZZLIES,240,36,89,5,19,4,7,17,32,19,9,6,8,17
MIAMI HEAT,240,33,76,4,13,15,24,13,38,18,3,5,20,17
MILWAUKEE BUCKS,240,40,98,8,21,16,17,14,31,29,17,8,5,19
PHOENIX SUNS,240,45,97,2,17,15,24,11,35,29,7,5,4,23
MINNESOTA TIMBERWOLVES,240,45,89,5,18,16,26,11,40,27,2,3,10,14
TORONTO RAPTORS,240,46,82,15,27,16,21,9,35,33,3,2,8,18
ORLANDO MAGIC,240,36,81,5,18,11,22,10,25,18,6,8,7,13
PHILADELPHIA 76ERS,240,36,85,4,17,9,11,14,31,19,5,3,13,14
PORTLAND TRAIL BLAZERS,240,34,76,8,23,13,16,6,33,19,8,6,11,14
