team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,36,72,7,16,15,22,8,37,22,5,5,16,23
CHICAGO BULLS,240,30,76,8,23,27,40,10,27,19,10,4,9,18
CLEVELAND CAVALIERS,240,38,82,7,18,9,12,3,28,20,6,5,13,23
NEW ORLEANS HORNETS,240,40,74,12,21,20,29,9,36,23,7,5,14,19
BOSTON CELTICS,240,32,74,7,25,18,23,9,28,12,3,3,10,22
NEW YORK KNICKS,240,35,72,14,27,24,31,10,31,23,7,1,11,22
MIAMI HEAT,240,33,71,12,28,10,15,3,30,23,7,8,10,15
SAN ANTONIO SPURS,240,35,79,7,24,9,16,13,36,26,7,2,12,13
TORONTO RAPTORS,240,32,81,7,19,21,26,13,32,21,2,6,13,26
WASHINGTON WIZARDS,240,41,85,9,17,18,28,14,34,24,4,5,9,26
