team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,40,89,12,30,20,25,15,25,27,14,6,11,21
CHICAGO BULLS,240,36,83,7,21,23,27,17,33,24,6,3,22,23
PHILADELPHIA 76ERS,265,40,87,7,23,21,30,12,41,27,12,8,18,27
DETROIT PISTONS,265,34,87,6,23,27,35,12,35,22,11,6,19,24
PHOENIX SUNS,240,34,93,7,28,20,26,16,24,16,14,8,12,20
HOUSTON ROCKETS,240,33,81,11,27,23,31,19,38,16,7,7,22,23
NEW ORLEANS PELICANS,240,38,80,8,23,16,25,12,33,26,4,2,11,18
LOS ANGELES CLIPPERS,240,43,78,17,32,17,24,6,32,34,7,6,7,20
ORLANDO MAGIC,240,42,83,9,26,12,14,10,30,26,4,5,10,25
SACRAMENTO KINGS,240,35,79,4,15,22,28,9,26,22,5,2,11,16
MINNESOTA TIMBERWOLVES,240,35,83,6,16,25,32,8,25,20,10,2,8,22
SAN ANTONIO SPURS,240,47,82,7,18,22,25,8,35,30,5,6,16,24
