team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,265,34,84,11,30,28,33,14,33,17,8,2,13,29
DALLAS MAVERICKS,265,35,91,10,31,24,31,18,34,21,2,9,13,25
WASHINGTON WIZARDS,240,41,85,5,15,15,18,12,34,20,8,7,24,20
DENVER NUGGETS,240,40,91,11,27,14,18,10,28,26,15,6,15,20
ORLANDO MAGIC,240,37,82,6,19,14,17,13,33,26,5,3,18,24
LOS ANGELES LAKERS,240,37,80,6,16,23,29,7,27,20,9,4,14,16
PHOENIX SUNS,240,46,80,12,27,23,29,9,33,16,5,4,19,29
MINNESOTA TIMBERWOLVES,240,40,91,8,23,32,37,16,22,25,9,3,12,24
CLEVELAND CAVALIERS,240,42,69,9,18,13,17,3,30,17,5,3,13,18
NEW YORK KNICKS,240,35,77,12,27,18,19,9,25,21,7,2,12,13
MILWAUKEE BUCKS,240,42,85,4,18,19,30,11,29,25,3,6,12,31
SACRAMENTO KINGS,240,44,86,7,20,29,36,13,31,19,5,3,10,23
ATLANTA HAWKS,240,33,76,5,20,15,20,8,30,17,13,2,16,19
TORONTO RAPTORS,240,34,80,8,24,20,28,12,33,17,12,4,16,19
