team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,32,81,11,28,11,13,7,33,22,10,5,10,23
CHICAGO BULLS,240,31,86,7,32,22,29,18,44,20,5,4,13,15
DALLAS MAVERICKS,240,32,94,10,34,17,20,18,35,20,10,3,14,22
MEMPHIS GRIZZLIES,240,30,73,10,34,26,30,9,37,18,7,6,18,23
BOSTON CELTICS,240,33,78,11,30,19,22,6,39,21,7,4,15,14
MILWAUKEE BUCKS,240,35,77,11,25,8,14,2,35,22,6,3,16,20
LOS ANGELES CLIPPERS,240,36,77,9,28,23,36,14,32,11,4,5,11,19
PORTLAND TRAIL BLAZERS,240,35,89,14,31,19,22,16,28,19,5,4,9,26
NEW ORLEANS PELICANS,240,42,86,13,32,17,23,10,37,22,5,3,15,24
SACRAMENTO KINGS,240,38,81,7,20,23,25,5,29,25,7,5,12,17
