team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,265,43,101,10,34,18,23,8,43,19,7,12,15,27
BROOKLYN NETS,265,39,100,12,33,23,28,11,44,22,8,2,16,27
HOUSTON ROCKETS,240,39,86,20,54,18,24,11,40,28,6,6,16,14
CHICAGO BULLS,240,40,86,12,28,15,18,3,34,26,6,5,11,17
DENVER NUGGETS,240,47,95,8,19,12,16,13,26,30,8,3,11,16
GOLDEN STATE WARRIORS,240,48,85,13,30,15,21,10,33,33,7,10,16,15
MILWAUKEE BUCKS,240,34,74,7,27,21,27,5,29,18,11,4,17,24
INDIANA PACERS,240,44,79,7,22,14,20,8,32,30,9,5,16,23
ATLANTA HAWKS,240,38,96,10,37,21,29,19,37,20,9,8,14,26
LOS ANGELES CLIPPERS,240,38,85,9,18,23,34,14,33,16,10,9,16,25
CLEVELAND CAVALIERS,240,37,84,13,38,12,16,8,29,26,0,4,13,15
MINNESOTA TIMBERWOLVES,240,52,100,10,31,13,17,15,41,30,6,2,5,17
DETROIT PISTONS,240,41,93,8,27,19,22,12,27,22,5,4,12,18
NEW ORLEANS PELICANS,240,46,82,6,22,14,21,9,32,31,7,9,16,18
SAN ANTONIO SPURS,240,44,90,11,26,8,13,8,29,23,11,4,10,12
SACRAMENTO KINGS,240,40,82,8,23,12,16,8,37,19,6,1,18,14
