team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,265,46,93,9,29,16,22,6,41,37,11,8,13,22
ATLANTA HAWKS,265,43,92,12,29,12,20,8,39,31,9,4,14,20
DENVER NUGGETS,240,42,90,9,25,11,13,12,30,24,10,2,12,16
BROOKLYN NETS,240,42,81,9,19,12,15,8,31,23,6,6,15,11
CHICAGO BULLS,240,35,90,10,25,11,14,8,33,25,5,8,7,22
CHARLOTTE HORNETS,240,35,80,14,36,24,31,10,46,20,6,8,13,19
SACRAMENTO KINGS,240,36,82,9,23,19,29,8,36,28,11,4,17,23
CLEVELAND CAVALIERS,240,45,94,16,35,14,19,12,41,27,7,5,14,25
TORONTO RAPTORS,240,39,70,11,20,14,17,2,34,22,11,2,15,22
DETROIT PISTONS,240,36,80,8,28,9,17,11,28,22,7,2,16,18
LOS ANGELES LAKERS,240,29,93,8,35,21,26,14,37,13,10,2,12,24
INDIANA PACERS,240,31,78,4,27,23,33,8,45,13,8,5,16,21
PORTLAND TRAIL BLAZERS,265,44,89,10,29,14,20,8,29,22,9,6,13,23
MEMPHIS GRIZZLIES,265,43,86,7,19,13,19,5,34,18,5,3,15,24
NEW ORLEANS PELICANS,240,47,97,10,24,12,20,9,32,22,7,3,4,25
MINNESOTA TIMBERWOLVES,240,36,81,2,12,28,35,11,39,24,0,9,12,23
LOS ANGELES CLIPPERS,265,35,95,5,22,23,31,14,38,21,12,4,12,22
PHILADELPHIA 76ERS,265,34,90,6,25,18,21,11,43,20,7,5,20,31
OKLAHOMA CITY THUNDER,240,42,85,15,33,23,30,14,24,23,8,5,14,29
PHOENIX SUNS,240,37,73,1,11,31,39,9,27,22,9,4,17,30
