team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,265,39,87,3,14,20,25,22,36,19,4,11,18,20
CHICAGO BULLS,265,41,103,3,23,17,26,21,23,23,12,8,9,19
SACRAMENTO KINGS,240,43,91,1,15,21,27,16,31,23,4,6,15,18
GOLDEN STATE WARRIORS,240,43,88,7,21,18,21,8,31,30,5,5,12,25
DALLAS MAVERICKS,265,37,80,6,22,21,24,5,33,17,3,15,7,20
HOUSTON ROCKETS,265,37,96,9,25,16,18,16,36,20,5,7,7,22
MEMPHIS GRIZZLIES,240,33,78,9,15,10,14,14,23,26,6,4,16,26
LOS ANGELES CLIPPERS,240,36,72,5,16,24,33,9,27,24,8,4,11,16
INDIANA PACERS,240,43,84,7,12,32,39,14,35,19,9,5,10,20
MILWAUKEE BUCKS,240,40,91,10,21,14,18,12,25,30,4,3,12,22
CHARLOTTE BOBCATS,240,35,79,3,14,16,22,8,33,21,7,3,16,16
NEW JERSEY NETS,240,39,88,5,16,19,22,16,30,24,9,2,14,19
SAN ANTONIO SPURS,240,36,90,2,19,15,17,16,26,17,9,6,7,14
NEW ORLEANS HORNETS,240,37,81,1,5,11,12,11,34,21,3,5,16,19
DETROIT PISTONS,240,28,76,6,19,17,22,8,22,13,12,5,16,19
NEW YORK KNICKS,240,38,78,6,20,19,30,18,36,20,13,5,22,22
ATLANTA HAWKS,240,37,76,7,23,14,21,10,31,22,5,3,11,17
WASHINGTON WIZARDS,240,38,85,4,18,12,14,14,25,13,6,4,8,19
