team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,38,91,12,40,16,26,9,43,25,7,9,17,27
ATLANTA HAWKS,240,37,91,15,38,22,31,10,44,28,6,6,15,26
CHARLOTTE HORNETS,240,37,85,10,35,26,29,8,28,23,5,5,6,20
CHICAGO BULLS,240,37,77,10,29,28,35,9,36,21,4,5,14,24
BROOKLYN NETS,240,38,87,14,34,12,15,8,36,23,8,1,14,16
CLEVELAND CAVALIERS,240,34,89,3,18,15,16,16,37,18,5,2,15,19
WASHINGTON WIZARDS,240,42,93,12,42,26,28,7,27,22,7,1,12,24
GOLDEN STATE WARRIORS,240,53,92,15,33,23,25,10,38,37,6,5,15,22
UTAH JAZZ,240,34,78,10,29,22,28,9,38,21,7,5,18,21
HOUSTON ROCKETS,240,35,87,11,40,8,14,10,25,16,12,5,15,23
NEW YORK KNICKS,240,33,91,12,33,9,14,10,35,20,5,3,12,23
MIAMI HEAT,240,39,82,13,29,19,28,4,47,24,7,5,13,15
PHILADELPHIA 76ERS,240,38,92,11,34,21,30,8,42,29,4,5,16,27
MILWAUKEE BUCKS,240,41,100,13,43,28,30,9,42,24,7,10,11,27
LOS ANGELES LAKERS,240,52,100,10,28,17,23,11,32,34,13,5,8,19
PHOENIX SUNS,240,44,84,10,31,15,21,9,35,27,4,4,19,23
MEMPHIS GRIZZLIES,240,36,94,10,37,10,13,13,36,18,7,6,15,25
SACRAMENTO KINGS,240,35,83,6,18,21,33,15,42,19,7,5,14,15
INDIANA PACERS,240,46,87,17,32,7,8,5,35,34,9,5,10,22
SAN ANTONIO SPURS,240,35,87,6,19,20,21,15,31,16,3,3,13,16
MINNESOTA TIMBERWOLVES,240,40,96,15,30,10,16,16,28,25,10,5,15,17
TORONTO RAPTORS,240,46,89,11,32,9,12,11,33,26,9,8,16,18
