team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,265,42,95,10,33,14,19,12,40,30,8,10,17,28
CLEVELAND CAVALIERS,265,38,92,10,16,18,21,7,37,21,8,7,15,18
PHILADELPHIA 76ERS,240,39,95,6,24,27,33,17,32,24,13,6,10,24
LOS ANGELES LAKERS,240,31,84,12,37,30,34,18,37,20,4,8,20,20
HOUSTON ROCKETS,240,31,85,7,28,17,31,11,27,8,4,4,9,14
OKLAHOMA CITY THUNDER,240,47,82,10,22,13,16,4,45,28,6,5,10,24
ATLANTA HAWKS,240,36,81,15,39,15,21,7,29,20,9,3,13,23
ORLANDO MAGIC,240,41,74,8,21,19,24,4,36,30,10,3,17,20
SACRAMENTO KINGS,240,41,91,7,14,15,20,16,35,20,3,6,7,18
SAN ANTONIO SPURS,240,44,94,8,24,16,19,10,34,29,5,4,4,17
