team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,38,82,11,26,17,21,8,27,27,7,3,10,17
BOSTON CELTICS,240,41,74,17,31,16,17,4,28,31,5,6,13,22
WASHINGTON WIZARDS,240,41,92,11,30,12,14,5,33,27,6,7,9,19
DALLAS MAVERICKS,240,37,78,17,32,22,24,2,40,20,4,3,12,21
SACRAMENTO KINGS,240,46,88,11,29,17,18,5,28,26,7,2,8,13
DENVER NUGGETS,240,41,82,18,38,13,13,4,28,29,6,4,14,18
INDIANA PACERS,240,43,74,9,16,26,30,6,28,26,7,7,11,8
DETROIT PISTONS,240,48,97,10,29,10,12,16,26,31,5,5,10,19
MEMPHIS GRIZZLIES,240,30,77,10,31,32,35,5,34,18,6,1,10,16
LOS ANGELES LAKERS,240,42,82,17,33,15,28,9,34,34,5,2,9,23
MINNESOTA TIMBERWOLVES,240,33,82,7,24,18,20,9,38,20,7,6,17,24
PHILADELPHIA 76ERS,240,33,85,7,32,20,25,12,36,19,10,7,16,21
MIAMI HEAT,240,36,91,6,23,12,16,15,28,18,8,4,12,23
PHOENIX SUNS,240,36,77,9,23,18,22,13,36,21,7,7,18,23
TORONTO RAPTORS,240,31,83,4,18,16,22,14,29,8,8,4,12,17
SAN ANTONIO SPURS,240,43,78,13,24,11,15,6,37,32,7,15,15,18
