team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,33,85,12,23,20,22,11,37,15,9,4,13,19
CLEVELAND CAVALIERS,240,40,87,10,26,7,13,9,36,30,5,4,16,15
PHILADELPHIA 76ERS,240,36,91,3,14,20,32,17,32,18,11,6,7,19
DENVER NUGGETS,240,30,75,8,27,21,23,9,39,12,4,5,13,22
CHICAGO BULLS,265,36,91,4,12,19,28,19,36,17,5,2,12,20
DETROIT PISTONS,265,38,89,3,13,13,16,11,28,19,4,8,9,23
MEMPHIS GRIZZLIES,240,39,88,5,10,21,30,9,42,26,7,4,10,25
INDIANA PACERS,240,32,90,7,25,19,27,13,41,20,9,5,13,24
PHOENIX SUNS,240,39,87,9,25,16,18,8,25,26,8,1,11,26
LOS ANGELES CLIPPERS,240,40,75,7,21,21,34,8,32,26,6,3,13,22
ATLANTA HAWKS,240,29,73,9,24,19,24,8,30,17,3,3,14,15
NEW ORLEANS HORNETS,240,41,84,2,17,9,15,12,35,15,5,1,8,20
WASHINGTON WIZARDS,240,33,88,5,15,9,11,14,37,18,4,3,14,17
SAN ANTONIO SPURS,240,37,82,10,24,10,12,8,36,27,10,5,11,15
