team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,36,80,3,9,25,31,9,32,24,7,6,8,18
BOSTON CELTICS,240,38,89,7,20,10,13,17,29,14,1,7,15,20
LOS ANGELES LAKERS,240,34,85,13,30,18,22,11,37,21,5,7,10,24
BROOKLYN NETS,240,31,83,11,30,21,26,11,33,21,6,10,12,23
INDIANA PACERS,240,32,84,10,25,25,32,12,45,20,8,4,15,23
CHARLOTTE BOBCATS,240,26,83,3,9,19,28,11,32,13,3,6,15,27
MIAMI HEAT,240,35,72,4,19,21,25,2,39,23,11,7,14,19
CLEVELAND CAVALIERS,240,29,83,10,28,16,24,12,35,19,7,2,18,18
GOLDEN STATE WARRIORS,240,32,76,9,23,26,34,10,42,18,2,6,18,15
DALLAS MAVERICKS,240,44,99,7,18,8,10,12,31,27,9,4,6,22
CHICAGO BULLS,240,42,79,6,17,9,12,8,32,24,9,1,16,15
DETROIT PISTONS,240,34,77,2,12,9,19,12,26,12,11,4,15,19
ATLANTA HAWKS,240,32,75,8,22,12,15,6,26,21,8,4,18,24
HOUSTON ROCKETS,240,43,78,14,27,13,21,8,34,25,8,3,13,17
NEW YORK KNICKS,240,32,83,3,20,13,15,12,32,20,6,6,14,27
LOS ANGELES CLIPPERS,240,32,74,6,25,23,31,7,35,17,8,2,13,17
WASHINGTON WIZARDS,265,37,74,10,26,16,22,5,29,27,14,2,19,9
MILWAUKEE BUCKS,265,37,85,10,25,8,10,11,33,26,7,1,22,20
DENVER NUGGETS,240,45,88,8,16,19,25,9,27,22,11,5,12,25
MINNESOTA TIMBERWOLVES,240,40,88,5,20,25,28,15,31,19,5,3,16,20
SAN ANTONIO SPURS,240,36,92,7,27,9,14,12,33,19,11,3,12,16
OKLAHOMA CITY THUNDER,240,39,84,4,15,12,15,11,40,24,5,6,16,17
PHILADELPHIA 76ERS,240,38,85,7,22,11,17,9,31,22,8,4,15,15
ORLANDO MAGIC,240,43,82,4,19,15,21,7,38,22,10,6,17,16
PORTLAND TRAIL BLAZERS,240,39,86,7,19,21,24,15,24,21,4,2,12,20
PHOENIX SUNS,240,42,81,10,24,26,31,13,30,22,9,4,10,22
