team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,30,80,7,14,16,20,8,26,16,6,2,7,17
BROOKLYN NETS,240,42,93,5,20,15,23,24,43,16,7,7,10,16
TORONTO RAPTORS,240,37,72,7,18,20,24,3,30,22,6,3,8,21
CHICAGO BULLS,240,37,86,10,17,14,20,13,27,24,3,2,10,21
MINNESOTA TIMBERWOLVES,240,33,90,7,19,16,20,6,38,29,6,6,10,18
GOLDEN STATE WARRIORS,240,39,91,10,24,17,22,12,48,24,7,6,13,19
PHOENIX SUNS,240,38,86,7,12,15,19,11,30,24,9,5,19,20
HOUSTON ROCKETS,240,37,86,6,30,21,24,15,29,19,11,5,16,16
CLEVELAND CAVALIERS,240,39,85,3,10,13,15,14,25,18,5,7,17,29
INDIANA PACERS,240,32,79,4,16,31,46,18,27,13,14,6,9,14
NEW ORLEANS HORNETS,240,37,84,5,20,17,18,8,28,23,7,4,15,24
LOS ANGELES LAKERS,240,40,79,7,25,17,22,9,33,26,9,8,15,16
CHARLOTTE BOBCATS,240,30,80,2,14,13,18,11,33,13,2,6,10,17
MEMPHIS GRIZZLIES,240,39,82,3,13,13,20,12,36,17,6,7,6,16
MILWAUKEE BUCKS,240,33,75,9,25,8,14,5,32,19,13,2,19,15
MIAMI HEAT,240,38,88,8,35,10,10,14,35,22,12,3,17,13
WASHINGTON WIZARDS,240,35,77,8,20,21,30,11,27,18,6,2,13,14
NEW YORK KNICKS,240,45,80,20,36,10,14,5,34,26,7,3,12,24
OKLAHOMA CITY THUNDER,240,32,81,9,21,17,18,10,36,18,12,7,9,19
UTAH JAZZ,240,31,79,7,25,11,14,6,37,22,6,8,17,19
