team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,33,88,5,27,17,22,13,38,16,3,6,15,21
DETROIT PISTONS,240,43,92,5,16,13,16,4,43,25,4,9,9,14
PHILADELPHIA 76ERS,240,34,90,5,22,15,17,10,29,18,10,7,12,17
HOUSTON ROCKETS,240,44,91,17,40,10,17,16,39,20,6,10,17,19
ORLANDO MAGIC,240,27,84,5,25,10,13,9,43,12,3,5,14,17
INDIANA PACERS,240,35,90,8,25,10,10,7,42,22,9,9,9,14
BROOKLYN NETS,240,34,77,10,33,17,22,9,28,18,6,2,21,21
LOS ANGELES CLIPPERS,240,48,90,14,25,17,21,9,34,32,17,6,11,22
BOSTON CELTICS,240,38,95,12,41,17,20,11,33,19,9,0,10,27
NEW ORLEANS PELICANS,240,35,79,6,21,30,36,8,38,16,9,4,16,17
DALLAS MAVERICKS,240,32,84,5,27,8,11,11,29,15,8,7,11,16
NEW YORK KNICKS,240,34,78,9,25,16,18,14,37,18,5,5,17,16
MIAMI HEAT,240,37,84,4,15,12,21,10,31,22,14,8,13,23
SAN ANTONIO SPURS,240,33,82,8,15,20,27,14,38,24,4,7,17,15
MEMPHIS GRIZZLIES,240,36,76,8,21,22,26,14,30,13,4,2,16,26
UTAH JAZZ,240,35,73,8,28,18,22,6,23,17,8,1,8,27
