team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,41,79,18,39,21,27,12,28,30,9,5,19,20
ATLANTA HAWKS,240,41,79,12,31,20,24,8,21,24,9,4,17,20
PHILADELPHIA 76ERS,240,35,84,16,32,11,18,15,30,24,11,1,19,22
BOSTON CELTICS,240,40,79,12,29,16,20,7,33,25,7,7,16,20
CHICAGO BULLS,240,44,82,9,24,13,21,6,34,25,4,4,11,27
DENVER NUGGETS,240,38,83,12,31,23,31,11,33,22,7,4,12,19
UTAH JAZZ,240,49,85,17,35,11,14,10,23,38,13,2,13,20
LOS ANGELES CLIPPERS,240,38,70,10,29,21,30,10,26,23,8,6,19,16
MILWAUKEE BUCKS,240,42,87,6,20,13,15,5,30,19,11,5,9,20
PORTLAND TRAIL BLAZERS,240,35,83,6,23,15,17,10,40,17,5,3,19,14
