team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,53,96,24,45,19,26,8,41,34,9,7,7,29
CHICAGO BULLS,240,46,94,11,35,21,34,12,32,25,6,3,9,19
NEW ORLEANS PELICANS,240,43,82,11,24,14,20,7,37,28,8,5,22,25
DENVER NUGGETS,240,42,93,11,35,21,23,9,32,28,14,5,13,17
PORTLAND TRAIL BLAZERS,240,38,78,10,26,17,18,9,41,19,3,3,18,23
INDIANA PACERS,240,37,90,6,19,13,20,7,28,19,8,5,8,20
SACRAMENTO KINGS,240,48,97,12,26,15,25,9,37,28,8,8,12,23
MIAMI HEAT,240,38,92,13,39,24,34,13,39,20,10,9,18,21
TORONTO RAPTORS,240,39,103,9,45,22,28,15,36,25,9,7,10,19
MILWAUKEE BUCKS,240,45,92,19,45,15,19,8,49,28,5,4,17,21
LOS ANGELES LAKERS,240,49,104,12,33,10,15,17,31,24,8,8,18,24
MINNESOTA TIMBERWOLVES,240,42,98,14,29,26,30,20,31,26,11,12,14,14
BROOKLYN NETS,240,34,84,11,38,17,22,11,21,22,6,7,10,20
NEW YORK KNICKS,240,45,92,9,24,16,18,16,37,21,5,3,13,21
ATLANTA HAWKS,240,35,94,8,37,14,21,10,37,20,10,3,13,18
PHILADELPHIA 76ERS,240,41,99,14,47,17,18,16,48,33,7,9,19,22
DALLAS MAVERICKS,265,43,91,10,34,12,17,8,41,15,9,3,22,21
SAN ANTONIO SPURS,265,42,91,9,20,20,21,5,36,27,17,2,17,19
