team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,34,87,4,13,16,27,17,36,12,10,4,17,25
ATLANTA HAWKS,240,34,78,6,21,23,31,9,35,18,9,6,16,24
CHICAGO BULLS,240,38,80,12,21,10,18,11,28,24,6,4,12,14
DALLAS MAVERICKS,240,40,79,6,18,14,18,9,30,24,3,9,11,17
PORTLAND TRAIL BLAZERS,240,33,86,8,23,24,29,11,27,23,6,1,10,18
GOLDEN STATE WARRIORS,240,47,87,9,20,22,27,11,41,22,6,8,10,24
LOS ANGELES CLIPPERS,240,31,78,7,22,12,14,7,31,15,10,7,18,26
HOUSTON ROCKETS,240,35,80,9,24,19,27,12,36,17,7,5,20,18
OKLAHOMA CITY THUNDER,240,40,75,4,16,25,32,10,38,24,7,12,13,20
MILWAUKEE BUCKS,240,37,98,12,29,13,15,19,26,24,7,2,9,20
MEMPHIS GRIZZLIES,240,37,73,6,10,19,27,5,30,25,9,5,9,28
MINNESOTA TIMBERWOLVES,240,29,67,5,16,23,34,8,27,19,3,2,16,22
CHARLOTTE BOBCATS,240,38,76,2,8,14,23,8,27,22,5,3,12,22
PHILADELPHIA 76ERS,240,38,73,5,16,19,27,7,26,28,7,1,10,24
INDIANA PACERS,240,37,80,4,15,34,46,19,26,18,12,5,14,20
PHOENIX SUNS,240,40,82,6,12,18,19,9,26,30,8,3,16,30
LOS ANGELES LAKERS,240,38,82,10,30,17,26,15,27,28,9,7,7,16
SACRAMENTO KINGS,240,39,86,7,24,13,16,16,28,19,1,2,11,18
BROOKLYN NETS,240,42,81,8,23,15,19,15,28,25,5,11,17,19
UTAH JAZZ,240,45,81,10,17,16,24,10,25,27,14,6,10,18
