team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,42,82,11,29,21,35,8,33,25,7,5,9,17
CHICAGO BULLS,240,44,97,18,34,9,15,11,37,27,5,4,13,26
BROOKLYN NETS,240,36,93,14,43,10,14,11,30,27,6,8,9,23
CHARLOTTE HORNETS,240,42,87,11,21,16,20,13,41,29,3,6,14,15
WASHINGTON WIZARDS,240,44,92,12,30,10,10,9,34,29,9,3,10,23
CLEVELAND CAVALIERS,240,42,84,8,35,11,19,6,30,20,5,2,13,15
LOS ANGELES CLIPPERS,240,44,88,11,32,28,34,8,28,32,9,3,14,19
GOLDEN STATE WARRIORS,240,47,77,14,25,26,34,3,29,31,8,8,15,24
NEW YORK KNICKS,240,48,99,7,25,17,21,16,31,28,7,12,8,15
ORLANDO MAGIC,240,43,83,11,24,16,23,5,34,28,7,5,13,15
OKLAHOMA CITY THUNDER,240,38,86,14,35,20,24,10,39,26,6,7,11,16
SACRAMENTO KINGS,240,42,91,12,27,11,15,10,34,23,6,4,9,20
