team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DENVER NUGGETS,315,48,113,8,26,10,17,15,50,25,10,11,21,19
BOSTON CELTICS,315,43,108,13,30,19,24,8,43,34,14,8,16,19
SAN ANTONIO SPURS,240,43,73,12,19,13,20,6,22,22,10,3,5,14
BROOKLYN NETS,240,34,72,6,19,12,17,12,27,12,2,4,16,17
MINNESOTA TIMBERWOLVES,240,34,69,4,16,16,25,10,23,24,7,2,19,20
MEMPHIS GRIZZLIES,240,41,79,6,13,17,22,13,23,30,12,4,13,24
LOS ANGELES LAKERS,240,35,70,7,12,20,26,5,24,16,9,3,14,17
MIAMI HEAT,240,44,80,6,16,13,14,10,28,19,10,6,11,27
LOS ANGELES CLIPPERS,240,41,80,10,28,10,16,13,30,21,10,6,14,19
NEW YORK KNICKS,240,33,74,7,23,15,18,10,25,11,10,3,16,18
PORTLAND TRAIL BLAZERS,240,42,83,10,27,10,12,5,33,31,4,3,14,13
ORLANDO MAGIC,240,47,93,5,15,11,18,17,33,34,5,3,10,16
OKLAHOMA CITY THUNDER,240,34,76,9,17,20,27,5,35,23,15,9,13,7
PHOENIX SUNS,240,30,91,4,14,5,5,17,36,18,6,8,22,22
HOUSTON ROCKETS,240,44,89,10,33,13,17,14,29,29,6,7,15,21
SACRAMENTO KINGS,240,40,87,11,20,26,27,15,31,22,9,2,13,21
NEW ORLEANS HORNETS,240,34,69,5,13,16,25,6,27,16,3,7,17,17
TORONTO RAPTORS,240,40,78,8,16,14,18,12,27,24,7,4,11,21
