team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,39,77,11,26,15,24,5,31,21,7,1,10,16
DENVER NUGGETS,240,46,81,18,34,11,13,5,36,30,10,2,11,15
PORTLAND TRAIL BLAZERS,240,37,94,10,33,7,8,13,32,18,9,5,13,14
DETROIT PISTONS,240,44,88,15,30,8,12,10,41,36,7,4,14,14
WASHINGTON WIZARDS,240,45,82,7,25,14,17,7,36,29,8,1,14,23
INDIANA PACERS,240,37,80,12,29,16,25,8,27,19,6,2,16,18
DALLAS MAVERICKS,240,33,80,17,42,18,20,7,31,22,5,5,20,23
LOS ANGELES CLIPPERS,240,42,87,10,27,10,12,5,34,28,10,3,13,16
ORLANDO MAGIC,240,41,84,13,30,16,19,5,34,25,8,5,11,26
MIAMI HEAT,240,40,93,3,23,26,35,17,36,21,5,4,12,19
UTAH JAZZ,240,52,89,14,21,15,17,9,36,29,6,5,13,18
NEW ORLEANS PELICANS,240,47,93,8,22,7,13,6,24,24,10,6,14,15
CHICAGO BULLS,240,32,80,14,36,20,24,9,37,20,6,1,12,21
SACRAMENTO KINGS,240,37,84,11,32,19,25,9,36,22,5,5,11,17
