team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,42,89,4,13,11,14,13,25,23,11,5,8,18
CHICAGO BULLS,240,40,83,5,17,8,17,18,29,25,5,7,19,17
LOS ANGELES CLIPPERS,240,39,83,11,32,5,12,13,36,16,10,2,10,14
DALLAS MAVERICKS,240,30,77,5,23,10,17,8,30,14,4,4,12,10
MEMPHIS GRIZZLIES,240,34,87,4,16,22,24,14,29,12,9,1,8,17
OKLAHOMA CITY THUNDER,240,33,73,5,21,17,24,9,34,14,6,8,18,20
UTAH JAZZ,240,41,84,4,15,16,21,12,30,23,9,1,13,17
PORTLAND TRAIL BLAZERS,240,35,81,12,22,15,18,12,28,24,6,6,16,19
MINNESOTA TIMBERWOLVES,240,39,81,11,21,19,26,11,24,23,6,4,11,22
SACRAMENTO KINGS,240,43,85,7,23,23,28,13,33,22,8,5,11,21
MILWAUKEE BUCKS,240,43,83,4,10,22,29,15,33,25,7,2,19,17
WASHINGTON WIZARDS,240,36,81,7,18,19,20,9,26,22,8,2,17,24
