team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,39,81,6,21,8,12,8,30,22,10,2,10,14
GOLDEN STATE WARRIORS,240,35,86,5,17,6,9,17,34,21,4,9,16,17
CHICAGO BULLS,240,34,89,8,37,10,17,13,38,17,8,1,18,17
HOUSTON ROCKETS,240,41,93,18,57,18,21,9,37,28,15,6,10,12
MILWAUKEE BUCKS,240,38,83,6,23,16,23,8,36,24,12,11,16,14
LOS ANGELES CLIPPERS,240,40,86,15,28,10,18,8,33,23,8,4,13,23
CLEVELAND CAVALIERS,240,31,85,4,26,13,19,12,30,15,8,1,14,18
MIAMI HEAT,240,37,78,9,29,15,20,9,35,24,10,9,14,18
PORTLAND TRAIL BLAZERS,240,44,105,10,32,9,10,17,30,20,11,7,10,17
NEW ORLEANS PELICANS,240,43,94,4,24,13,14,11,43,28,3,10,16,19
DALLAS MAVERICKS,240,36,80,14,40,17,25,4,39,25,7,9,10,17
SACRAMENTO KINGS,240,38,93,6,23,15,19,10,35,25,6,6,10,22
DENVER NUGGETS,240,42,89,13,30,13,14,10,30,26,6,6,11,16
TORONTO RAPTORS,240,47,92,13,34,7,9,9,28,33,6,16,9,18
SAN ANTONIO SPURS,240,39,87,10,25,18,33,10,27,29,7,5,8,17
WASHINGTON WIZARDS,240,46,85,10,24,14,18,10,40,33,5,7,16,27
