team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,31,81,14,35,9,15,10,34,21,7,4,14,26
ATLANTA HAWKS,240,34,78,10,28,13,18,8,36,20,6,5,12,16
CHARLOTTE HORNETS,240,44,93,0,11,16,25,10,47,32,10,11,10,18
DENVER NUGGETS,240,33,92,5,24,15,20,8,36,21,2,8,12,19
HOUSTON ROCKETS,240,39,87,11,32,12,19,11,28,23,10,3,13,29
DETROIT PISTONS,240,41,82,10,25,22,35,12,32,28,8,8,12,11
PHOENIX SUNS,240,33,91,9,26,12,17,15,37,22,10,5,20,17
GOLDEN STATE WARRIORS,240,40,87,12,32,14,18,9,35,27,11,8,15,20
SACRAMENTO KINGS,240,34,80,5,15,26,29,9,37,16,8,1,12,27
INDIANA PACERS,240,33,80,5,25,23,25,9,31,22,8,5,14,22
OKLAHOMA CITY THUNDER,240,27,78,6,20,14,18,12,35,15,5,4,17,19
MEMPHIS GRIZZLIES,240,34,91,3,11,14,17,20,34,22,11,5,11,18
PORTLAND TRAIL BLAZERS,240,33,89,9,31,13,18,11,33,19,11,3,16,15
MILWAUKEE BUCKS,240,37,82,8,21,13,14,9,41,22,12,8,17,19
CLEVELAND CAVALIERS,240,42,87,10,32,12,19,18,34,16,8,6,13,19
MINNESOTA TIMBERWOLVES,240,34,82,6,13,16,21,12,23,19,6,1,12,14
DALLAS MAVERICKS,240,42,74,11,21,13,22,3,33,26,9,4,12,20
ORLANDO MAGIC,240,33,78,8,24,19,24,11,31,21,9,3,15,24
LOS ANGELES CLIPPERS,240,40,91,8,22,17,18,16,40,20,12,7,15,23
SAN ANTONIO SPURS,240,28,75,10,30,19,28,4,32,18,11,3,17,17
TORONTO RAPTORS,265,44,88,11,26,21,30,6,28,26,7,8,13,29
WASHINGTON WIZARDS,265,37,79,10,24,32,41,12,28,26,8,6,22,24
