team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,39,87,8,26,14,19,6,33,28,11,1,13,19
BOSTON CELTICS,240,44,90,12,39,13,19,14,37,23,8,5,13,21
SACRAMENTO KINGS,240,40,88,16,37,12,15,10,32,28,16,4,16,15
CHICAGO BULLS,240,34,76,8,28,13,13,7,33,16,10,3,27,17
ORLANDO MAGIC,240,32,89,8,28,4,5,7,35,18,8,2,15,18
DALLAS MAVERICKS,240,35,82,10,35,21,25,9,43,28,7,4,12,11
MEMPHIS GRIZZLIES,240,37,74,9,27,16,17,6,28,22,7,4,14,19
DENVER NUGGETS,240,39,77,9,28,18,23,11,29,22,11,6,13,17
MINNESOTA TIMBERWOLVES,240,38,83,7,25,25,31,9,33,28,5,6,16,18
GOLDEN STATE WARRIORS,240,39,93,19,43,19,21,14,35,25,6,5,16,26
WASHINGTON WIZARDS,240,37,88,10,30,17,24,6,28,22,13,3,12,22
INDIANA PACERS,240,41,76,10,20,17,22,7,43,29,7,7,23,25
MIAMI HEAT,240,42,94,11,34,10,13,14,36,29,9,7,17,19
LOS ANGELES LAKERS,240,41,90,14,32,12,20,12,34,24,9,7,12,10
CLEVELAND CAVALIERS,240,36,96,10,30,10,15,8,38,24,5,2,9,15
MILWAUKEE BUCKS,240,42,96,15,36,9,11,12,46,22,4,4,14,24
UTAH JAZZ,240,43,84,8,29,19,30,11,34,30,11,4,20,28
OKLAHOMA CITY THUNDER,240,43,85,8,21,28,39,12,31,25,12,2,17,26
DETROIT PISTONS,240,41,84,9,21,11,21,10,36,23,5,5,15,24
PHILADELPHIA 76ERS,240,39,88,15,37,23,35,16,32,27,9,5,13,19
LOS ANGELES CLIPPERS,265,45,85,7,21,26,33,10,32,27,8,4,18,21
PHOENIX SUNS,265,47,94,9,25,16,20,10,30,31,14,8,15,29
