team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,27,74,3,17,12,17,13,36,15,5,4,20,19
BOSTON CELTICS,240,28,76,5,15,10,12,8,31,18,9,4,10,21
DENVER NUGGETS,240,42,79,12,17,12,22,11,18,25,8,5,14,24
BROOKLYN NETS,240,41,75,16,27,21,30,11,26,29,5,3,13,21
SAN ANTONIO SPURS,240,38,84,5,19,15,18,11,33,25,7,10,13,15
CLEVELAND CAVALIERS,240,40,97,2,11,13,15,16,32,24,8,4,10,15
SACRAMENTO KINGS,240,33,80,4,16,30,36,12,32,17,8,2,18,22
DALLAS MAVERICKS,240,43,92,13,34,24,26,15,36,27,12,10,12,27
WASHINGTON WIZARDS,240,34,70,3,11,14,22,5,27,22,7,3,17,18
DETROIT PISTONS,240,35,79,9,18,17,25,14,34,19,10,4,17,20
CHARLOTTE BOBCATS,240,26,82,5,16,20,28,16,29,14,5,8,16,20
INDIANA PACERS,240,41,95,6,19,13,19,18,35,24,7,9,7,21
HOUSTON ROCKETS,240,36,82,5,24,19,22,13,28,18,10,2,21,23
LOS ANGELES CLIPPERS,240,37,75,13,32,19,26,6,31,28,12,6,18,19
PHILADELPHIA 76ERS,240,34,76,4,13,20,24,11,30,18,5,4,14,22
MILWAUKEE BUCKS,240,37,88,4,18,16,21,16,25,21,9,10,13,21
UTAH JAZZ,240,38,87,2,11,19,25,13,40,20,7,9,14,22
MINNESOTA TIMBERWOLVES,240,29,85,5,22,30,38,14,35,18,8,3,10,19
PORTLAND TRAIL BLAZERS,240,24,74,2,17,13,13,6,29,19,4,9,16,12
NEW ORLEANS HORNETS,240,41,87,5,12,12,18,15,37,26,7,6,6,13
TORONTO RAPTORS,240,31,73,9,21,21,24,8,27,12,3,8,10,20
NEW YORK KNICKS,240,28,79,9,25,23,32,20,32,12,7,2,11,21
ATLANTA HAWKS,240,41,92,10,34,16,23,17,37,32,6,3,9,12
ORLANDO MAGIC,240,34,82,3,14,5,9,7,34,18,7,2,15,21
