team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,31,74,3,16,12,12,8,29,15,15,3,23,22
DETROIT PISTONS,240,34,76,2,13,17,29,15,29,16,15,7,21,15
ATLANTA HAWKS,240,40,90,9,22,14,26,10,42,26,9,3,11,22
LOS ANGELES LAKERS,240,38,89,9,25,20,24,6,47,27,5,7,13,24
WASHINGTON WIZARDS,240,35,82,12,30,11,16,17,24,22,8,2,20,26
MIAMI HEAT,240,37,70,11,27,18,27,8,24,32,9,6,16,18
MINNESOTA TIMBERWOLVES,240,35,79,10,27,29,38,10,33,23,9,1,12,16
NEW YORK KNICKS,240,40,89,9,32,11,13,14,35,21,7,3,16,26
PHOENIX SUNS,240,32,80,14,37,18,22,12,31,21,11,3,23,23
OKLAHOMA CITY THUNDER,240,35,82,2,18,31,37,10,31,20,8,4,15,22
BROOKLYN NETS,240,34,89,4,17,14,15,11,31,23,5,8,12,23
ORLANDO MAGIC,240,42,89,7,17,16,22,13,41,19,7,4,15,19
