team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,31,65,4,20,31,41,9,37,16,6,1,27,21
BROOKLYN NETS,240,50,105,9,28,13,18,15,23,27,11,3,9,28
TORONTO RAPTORS,240,49,98,10,35,13,14,13,36,32,9,4,12,24
LOS ANGELES LAKERS,240,39,85,6,24,23,29,6,32,25,6,4,16,18
SACRAMENTO KINGS,240,42,95,14,36,11,22,8,36,24,6,4,15,26
MILWAUKEE BUCKS,240,46,95,22,56,30,33,10,46,30,6,7,12,20
MEMPHIS GRIZZLIES,240,36,76,7,23,21,29,9,21,19,13,3,13,21
PHOENIX SUNS,240,33,64,14,32,22,26,5,32,25,7,3,24,27
MINNESOTA TIMBERWOLVES,240,29,93,7,30,16,21,13,25,18,9,4,11,21
PORTLAND TRAIL BLAZERS,240,38,86,7,28,28,32,17,49,15,7,1,16,20
ORLANDO MAGIC,240,46,91,12,32,13,18,11,32,29,7,4,8,22
SAN ANTONIO SPURS,240,38,88,12,35,22,25,10,33,25,3,5,11,21
NEW YORK KNICKS,240,39,93,5,27,12,16,15,36,19,5,5,18,28
WASHINGTON WIZARDS,240,36,83,6,26,30,39,15,32,21,12,11,13,18
