team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,34,101,6,24,9,21,19,32,19,11,1,14,15
BROOKLYN NETS,240,35,81,4,12,13,16,7,44,15,8,11,19,16
MILWAUKEE BUCKS,240,33,82,8,28,8,14,13,33,25,9,2,14,24
CHARLOTTE HORNETS,240,27,70,15,31,18,22,7,36,20,6,6,13,16
MINNESOTA TIMBERWOLVES,240,37,82,8,16,17,21,7,32,21,7,3,13,27
LOS ANGELES CLIPPERS,240,39,75,8,22,21,33,7,32,24,3,5,13,21
INDIANA PACERS,240,34,83,9,27,30,37,9,41,17,4,5,15,18
LOS ANGELES LAKERS,240,38,99,11,33,16,22,15,39,17,6,5,10,27
PHILADELPHIA 76ERS,240,30,77,12,36,12,16,8,33,23,18,9,25,29
MEMPHIS GRIZZLIES,240,34,81,4,13,20,27,15,34,19,11,7,26,18
HOUSTON ROCKETS,265,43,95,7,25,23,36,17,22,16,16,2,8,19
NEW YORK KNICKS,265,45,78,6,18,15,17,5,38,22,5,7,21,24
BOSTON CELTICS,240,36,88,5,27,14,20,9,25,28,7,6,11,16
ORLANDO MAGIC,240,45,93,9,25,11,16,17,37,24,6,7,13,20
PHOENIX SUNS,240,40,94,11,27,16,20,13,37,24,4,9,9,15
TORONTO RAPTORS,240,38,86,12,29,14,17,8,35,19,6,7,11,17
