team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,35,85,7,22,16,21,8,32,19,6,3,11,21
DENVER NUGGETS,240,35,76,10,26,23,31,7,36,28,7,6,14,15
CHICAGO BULLS,240,35,77,7,22,23,30,6,38,12,13,6,13,19
ORLANDO MAGIC,240,35,85,7,22,15,20,12,36,18,7,2,19,18
LOS ANGELES CLIPPERS,240,33,71,18,34,26,41,11,35,17,4,1,17,22
PHILADELPHIA 76ERS,240,45,90,10,29,21,22,6,32,35,8,7,5,27
MINNESOTA TIMBERWOLVES,240,44,84,6,17,18,24,10,32,24,8,4,15,21
PHOENIX SUNS,240,38,86,7,19,28,32,13,31,20,7,4,15,23
SAN ANTONIO SPURS,240,38,85,7,24,25,33,6,30,20,7,6,12,18
TORONTO RAPTORS,240,38,84,6,25,24,28,10,35,10,9,8,13,25
BOSTON CELTICS,240,38,84,10,33,22,24,8,24,24,10,3,13,20
WASHINGTON WIZARDS,240,48,84,9,20,18,21,8,35,21,7,4,15,18
