team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,33,72,7,19,17,23,6,31,23,5,2,13,14
BROOKLYN NETS,240,40,81,10,28,11,13,6,30,29,9,5,8,16
BOSTON CELTICS,240,33,84,5,27,15,18,17,29,17,8,3,16,19
MIAMI HEAT,240,38,74,5,20,12,16,7,26,22,7,5,14,18
SACRAMENTO KINGS,240,42,82,9,21,21,31,15,31,25,7,10,12,25
NEW ORLEANS PELICANS,240,33,69,5,11,26,38,9,26,18,8,7,14,28
PORTLAND TRAIL BLAZERS,240,40,86,7,19,10,16,13,32,23,4,5,9,12
OKLAHOMA CITY THUNDER,240,42,87,10,15,11,17,15,30,16,3,8,7,14
MINNESOTA TIMBERWOLVES,240,41,90,8,21,22,24,8,34,31,8,2,8,19
UTAH JAZZ,240,41,87,5,17,10,12,7,34,22,5,6,13,23
