team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,43,92,9,23,19,28,14,39,23,10,5,17,25
DENVER NUGGETS,240,36,91,5,25,25,35,15,33,23,7,8,14,28
CHARLOTTE BOBCATS,240,29,76,6,21,21,22,7,31,19,7,1,16,13
LOS ANGELES CLIPPERS,240,47,85,11,34,7,10,8,36,36,9,3,13,20
NEW ORLEANS PELICANS,240,45,87,6,20,16,22,13,24,20,10,5,17,25
MINNESOTA TIMBERWOLVES,240,44,79,8,22,28,35,10,27,26,10,6,15,20
INDIANA PACERS,240,32,74,5,14,13,20,7,29,16,8,3,22,27
TORONTO RAPTORS,240,34,78,7,19,20,23,9,30,27,12,4,17,18
DALLAS MAVERICKS,240,30,78,6,24,21,23,12,32,18,12,3,15,12
WASHINGTON WIZARDS,240,33,88,5,24,7,10,15,31,17,9,6,18,21
