team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,32,79,7,20,23,29,9,32,17,9,4,16,18
BOSTON CELTICS,240,43,86,10,24,17,21,8,38,28,8,6,12,20
BROOKLYN NETS,240,28,78,4,20,19,23,10,34,13,10,2,10,14
DALLAS MAVERICKS,240,37,80,8,21,9,15,10,39,22,6,5,12,17
CLEVELAND CAVALIERS,240,39,83,9,23,27,29,10,37,20,4,1,7,25
DETROIT PISTONS,240,40,84,7,23,19,26,9,30,20,5,4,9,24
LOS ANGELES LAKERS,240,34,78,5,13,20,25,11,37,19,6,4,17,21
LOS ANGELES CLIPPERS,240,40,81,8,26,17,24,5,33,20,10,9,8,19
MIAMI HEAT,240,37,74,7,18,26,32,8,26,27,12,9,17,23
MILWAUKEE BUCKS,240,38,80,2,12,25,28,13,27,18,10,5,19,20
PHOENIX SUNS,240,35,85,7,26,7,12,12,35,20,4,5,16,19
NEW YORK KNICKS,240,36,84,7,20,23,26,10,39,24,12,7,8,18
HOUSTON ROCKETS,240,36,95,9,39,27,43,11,29,23,14,7,10,21
OKLAHOMA CITY THUNDER,240,41,86,8,19,26,30,11,46,23,6,7,18,29
CHARLOTTE HORNETS,240,31,80,10,29,19,28,14,33,17,9,4,16,12
PORTLAND TRAIL BLAZERS,240,45,92,7,20,12,16,13,38,24,10,4,11,21
MINNESOTA TIMBERWOLVES,240,35,75,2,10,18,26,13,25,17,9,2,14,13
UTAH JAZZ,240,40,76,10,25,13,16,10,30,24,8,5,13,21
