team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,43,86,15,35,11,14,5,32,23,7,4,13,19
BOSTON CELTICS,240,42,82,9,23,13,20,10,31,33,9,6,12,18
INDIANA PACERS,240,50,93,9,25,14,18,7,32,27,11,1,14,22
CHARLOTTE HORNETS,240,40,80,11,30,26,30,5,31,27,6,3,21,17
UTAH JAZZ,240,42,83,13,36,15,22,7,38,35,8,4,18,24
LOS ANGELES LAKERS,240,37,93,5,25,18,22,12,32,20,8,4,12,22
DETROIT PISTONS,240,38,93,23,47,18,23,14,24,30,10,0,12,18
MEMPHIS GRIZZLIES,240,48,83,16,33,18,24,8,35,36,11,4,12,18
DALLAS MAVERICKS,240,40,94,11,40,6,13,10,33,24,6,6,11,9
PHILADELPHIA 76ERS,240,46,91,8,27,9,14,9,43,32,9,4,10,19
GOLDEN STATE WARRIORS,240,47,90,13,32,10,15,5,36,27,9,7,11,15
PHOENIX SUNS,240,39,92,10,35,12,16,8,36,24,4,0,13,16
ORLANDO MAGIC,240,42,89,7,23,10,17,6,36,25,12,4,10,17
TORONTO RAPTORS,240,39,78,17,40,17,24,6,41,28,8,5,17,21
