team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,50,88,6,18,12,17,6,30,26,6,2,12,20
BOSTON CELTICS,240,39,84,7,30,17,23,11,26,24,8,1,13,16
CHICAGO BULLS,265,34,86,8,22,10,15,6,38,21,7,4,11,22
CHARLOTTE BOBCATS,265,34,85,5,21,18,26,12,41,23,8,7,9,14
BROOKLYN NETS,240,30,79,8,25,17,23,6,30,21,9,1,15,16
CLEVELAND CAVALIERS,240,46,87,8,20,14,17,13,38,32,10,7,12,18
GOLDEN STATE WARRIORS,240,44,90,8,23,20,35,11,34,27,12,4,14,23
DENVER NUGGETS,240,37,84,9,34,29,35,9,33,23,4,4,19,28
DALLAS MAVERICKS,265,44,92,8,30,9,11,15,24,22,11,4,13,23
MEMPHIS GRIZZLIES,265,43,88,5,20,15,25,20,28,25,7,1,17,16
PHILADELPHIA 76ERS,240,38,74,10,23,14,16,5,30,24,15,5,18,22
MIAMI HEAT,240,30,73,10,30,17,22,9,25,16,8,2,19,16
ATLANTA HAWKS,240,41,76,8,24,21,26,4,26,29,13,2,12,18
MILWAUKEE BUCKS,240,40,77,7,18,16,21,11,32,25,5,5,20,21
UTAH JAZZ,290,53,108,6,24,24,29,22,38,30,10,9,18,34
MINNESOTA TIMBERWOLVES,290,40,97,8,25,42,54,13,32,24,12,5,15,24
HOUSTON ROCKETS,240,35,81,14,30,16,24,13,28,23,3,4,14,16
NEW ORLEANS PELICANS,240,43,82,6,12,13,20,11,31,24,10,10,8,18
TORONTO RAPTORS,240,36,80,9,29,11,18,12,36,20,9,2,24,20
NEW YORK KNICKS,240,37,81,8,17,13,19,11,25,13,12,6,16,23
DETROIT PISTONS,240,42,83,8,19,19,31,15,26,20,6,3,17,28
OKLAHOMA CITY THUNDER,240,38,86,5,23,31,41,24,25,23,10,7,15,22
INDIANA PACERS,240,41,88,11,23,8,11,15,37,26,5,2,12,17
ORLANDO MAGIC,240,32,79,5,15,17,24,9,31,14,9,5,10,16
LOS ANGELES CLIPPERS,240,34,84,8,34,28,33,8,34,20,4,4,8,20
PORTLAND TRAIL BLAZERS,240,42,101,10,26,16,22,24,41,29,5,2,10,23
PHOENIX SUNS,240,40,86,8,20,16,22,7,33,16,9,5,11,21
SACRAMENTO KINGS,240,37,86,4,19,21,30,13,41,19,8,3,17,20
LOS ANGELES LAKERS,240,45,91,11,27,12,17,6,44,29,4,2,9,17
SAN ANTONIO SPURS,240,41,99,10,30,8,10,10,39,25,3,6,9,19
