team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,52,102,13,32,16,24,13,29,34,3,5,6,31
DENVER NUGGETS,240,43,83,16,30,36,52,15,34,28,5,7,10,26
NEW YORK KNICKS,290,41,88,15,38,28,34,13,35,31,7,3,18,25
DETROIT PISTONS,290,42,92,5,13,27,28,10,31,25,8,4,13,26
OKLAHOMA CITY THUNDER,240,39,79,5,12,15,23,11,25,19,9,5,10,22
HOUSTON ROCKETS,240,38,84,10,17,13,20,16,28,26,5,5,11,16
UTAH JAZZ,240,41,70,8,21,19,25,4,24,34,8,8,10,25
LOS ANGELES CLIPPERS,240,33,72,8,19,23,30,14,25,24,4,3,17,22
INDIANA PACERS,240,38,88,4,23,15,19,15,33,26,7,6,14,22
LOS ANGELES LAKERS,240,34,88,7,23,17,21,14,31,21,8,5,14,17
PORTLAND TRAIL BLAZERS,240,33,78,7,13,23,30,12,24,19,8,6,12,23
NEW JERSEY NETS,240,31,59,7,14,29,35,3,30,22,5,5,16,25
SAN ANTONIO SPURS,240,40,82,9,25,20,25,11,31,25,7,5,10,20
NEW ORLEANS HORNETS,240,36,72,5,11,18,24,5,29,17,5,6,11,21
ATLANTA HAWKS,240,37,79,8,18,14,20,7,37,24,6,5,10,14
TORONTO RAPTORS,240,30,75,1,12,17,21,8,33,15,6,3,15,17
