team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,31,67,4,14,17,22,8,34,15,2,6,17,20
BOSTON CELTICS,240,35,78,5,12,14,23,7,26,25,11,5,10,17
NEW YORK KNICKS,240,36,75,12,25,15,20,8,30,22,7,11,15,21
CHARLOTTE BOBCATS,240,39,87,2,12,15,21,18,29,24,9,8,14,14
MILWAUKEE BUCKS,240,31,82,5,14,14,22,10,35,18,7,3,8,18
CLEVELAND CAVALIERS,240,32,76,6,21,13,19,4,36,20,2,4,12,16
GOLDEN STATE WARRIORS,240,42,90,5,19,12,18,11,27,14,10,2,10,35
HOUSTON ROCKETS,240,31,64,10,20,39,51,7,36,26,3,6,15,16
DETROIT PISTONS,240,32,80,3,10,17,20,11,30,11,3,5,13,16
MEMPHIS GRIZZLIES,240,45,86,2,10,13,17,10,33,18,9,4,6,20
SAN ANTONIO SPURS,265,37,93,10,32,29,36,14,31,18,8,3,13,21
MINNESOTA TIMBERWOLVES,265,42,89,7,14,18,24,12,41,21,4,10,18,32
DALLAS MAVERICKS,240,36,81,9,27,30,34,13,36,23,7,2,12,17
OKLAHOMA CITY THUNDER,240,40,83,6,15,17,23,8,28,27,6,3,12,21
MIAMI HEAT,240,34,82,4,18,23,29,13,25,19,6,2,10,27
ORLANDO MAGIC,240,36,70,6,19,26,39,9,33,24,5,2,12,19
CHICAGO BULLS,290,50,104,6,19,17,27,18,39,25,8,7,15,27
PHOENIX SUNS,290,43,101,7,24,22,30,15,34,28,5,4,12,22
PHILADELPHIA 76ERS,240,35,81,4,12,16,19,10,29,17,5,5,13,20
TORONTO RAPTORS,240,38,79,9,21,21,27,10,31,24,9,5,12,16
NEW ORLEANS HORNETS,240,29,69,4,19,25,32,7,29,13,7,2,17,23
UTAH JAZZ,240,40,82,6,14,19,19,8,30,27,11,3,11,23
