team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,39,89,14,36,16,25,12,40,25,10,12,17,22
ATLANTA HAWKS,240,37,94,7,21,12,17,12,35,19,8,9,16,21
NEW ORLEANS PELICANS,240,39,87,9,26,14,18,8,34,26,6,10,15,19
CHARLOTTE HORNETS,240,36,85,6,21,18,31,10,39,16,5,6,14,23
HOUSTON ROCKETS,240,36,82,21,51,11,23,7,36,20,8,3,9,19
DALLAS MAVERICKS,240,35,82,15,35,12,18,9,40,24,5,2,13,21
UTAH JAZZ,265,38,96,10,31,12,16,9,35,24,11,9,14,15
DETROIT PISTONS,265,38,97,7,31,12,18,15,42,23,10,7,19,16
PHOENIX SUNS,240,35,84,9,35,22,29,10,32,22,3,2,16,26
INDIANA PACERS,240,45,80,9,24,17,25,3,36,32,11,3,12,24
BOSTON CELTICS,240,39,93,14,40,21,22,10,37,25,10,3,13,28
LOS ANGELES CLIPPERS,240,35,79,5,21,27,39,10,30,26,6,5,19,15
SAN ANTONIO SPURS,240,38,82,10,24,22,25,11,34,29,9,6,13,19
MEMPHIS GRIZZLIES,240,36,83,2,18,11,14,9,32,19,7,4,17,25
CHICAGO BULLS,240,36,94,11,37,18,22,10,33,20,8,2,11,15
PHILADELPHIA 76ERS,240,42,81,16,32,15,20,6,42,31,6,7,14,20
MINNESOTA TIMBERWOLVES,240,45,84,6,16,18,22,5,28,20,7,2,6,14
PORTLAND TRAIL BLAZERS,240,45,82,17,31,16,21,6,31,24,4,1,10,16
