team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,33,84,3,14,15,18,11,25,15,14,7,15,24
LOS ANGELES CLIPPERS,240,31,74,5,14,27,33,15,34,22,5,5,18,15
MILWAUKEE BUCKS,240,31,91,6,19,9,13,8,35,18,9,1,8,23
LOS ANGELES LAKERS,240,32,80,6,14,25,30,9,52,21,5,7,13,20
CLEVELAND CAVALIERS,240,37,74,7,20,25,30,11,31,22,6,3,7,19
PORTLAND TRAIL BLAZERS,240,38,74,5,20,13,20,7,25,16,2,2,8,23
NEW JERSEY NETS,240,32,81,3,14,18,21,7,28,17,3,4,6,18
SAN ANTONIO SPURS,240,36,79,4,12,21,25,9,39,24,5,4,10,18
BOSTON CELTICS,240,40,79,11,26,23,34,14,27,26,10,6,12,21
TORONTO RAPTORS,240,39,81,8,19,21,27,11,27,23,8,6,15,25
NEW ORLEANS HORNETS,240,42,80,13,23,18,28,6,23,23,9,2,10,21
WASHINGTON WIZARDS,240,44,75,6,16,16,21,7,33,22,6,7,19,23
