team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DENVER NUGGETS,240,45,80,13,30,22,24,6,39,26,6,2,16,16
CHICAGO BULLS,240,44,96,10,26,9,10,11,24,26,10,3,12,19
PORTLAND TRAIL BLAZERS,265,44,84,10,25,15,22,8,42,25,5,5,24,25
DETROIT PISTONS,265,45,104,7,25,23,31,16,32,23,13,2,7,19
CHARLOTTE HORNETS,240,38,85,16,39,17,24,11,34,25,3,5,12,11
LOS ANGELES LAKERS,240,41,84,12,32,10,13,6,33,22,9,5,14,23
PHOENIX SUNS,240,43,83,7,21,19,24,8,24,22,6,5,12,25
MEMPHIS GRIZZLIES,240,48,86,12,25,22,29,12,27,24,6,3,10,19
UTAH JAZZ,240,43,93,9,22,11,13,8,25,22,8,4,7,18
OKLAHOMA CITY THUNDER,240,39,76,15,22,16,23,6,36,20,5,7,14,17
GOLDEN STATE WARRIORS,240,39,84,8,29,22,27,13,28,28,10,6,19,23
WASHINGTON WIZARDS,240,41,91,12,28,18,20,17,29,29,11,6,19,22
