team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,34,81,5,22,11,13,10,25,22,2,2,9,11
ATLANTA HAWKS,240,42,83,8,22,6,10,9,31,29,5,2,6,14
PHILADELPHIA 76ERS,240,28,65,2,10,22,31,6,34,14,4,5,13,18
BOSTON CELTICS,240,31,80,6,20,16,21,12,31,19,8,4,10,23
HOUSTON ROCKETS,240,35,82,9,29,18,23,10,35,28,10,7,18,24
LOS ANGELES CLIPPERS,240,35,87,4,15,18,26,14,32,22,10,6,16,19
UTAH JAZZ,240,37,75,1,10,37,44,11,34,25,14,11,16,24
MINNESOTA TIMBERWOLVES,240,37,87,10,20,23,29,15,28,19,7,6,18,30
NEW JERSEY NETS,240,37,81,4,15,13,14,8,22,21,5,4,7,19
NEW ORLEANS HORNETS,240,41,76,8,16,15,21,15,33,27,4,6,13,14
OKLAHOMA CITY THUNDER,240,38,97,3,17,19,25,22,31,15,7,6,14,17
NEW YORK KNICKS,240,42,86,10,21,18,21,7,36,30,6,9,11,22
DENVER NUGGETS,240,35,78,8,25,25,29,13,30,22,10,3,13,18
SAN ANTONIO SPURS,240,40,76,14,28,15,24,11,29,26,5,4,13,19
DETROIT PISTONS,240,46,90,8,23,15,19,8,26,27,13,4,8,18
TORONTO RAPTORS,240,35,67,5,14,18,23,2,30,26,3,2,23,15
CHICAGO BULLS,240,31,73,2,16,23,29,9,32,18,6,8,21,23
WASHINGTON WIZARDS,240,30,79,4,14,16,19,9,24,17,10,4,15,24
