team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,28,79,4,13,19,23,13,20,19,5,5,16,20
LOS ANGELES LAKERS,240,40,77,10,22,18,26,16,30,27,11,8,15,20
PHILADELPHIA 76ERS,240,34,79,8,17,8,10,10,31,14,8,2,18,18
NEW YORK KNICKS,240,39,77,11,27,11,18,8,31,18,12,5,14,10
ATLANTA HAWKS,240,41,83,8,25,14,20,12,26,20,12,1,10,20
OKLAHOMA CITY THUNDER,240,33,71,9,22,20,22,7,30,27,4,9,20,21
PHOENIX SUNS,240,39,91,5,19,11,18,17,28,19,3,10,16,17
ORLANDO MAGIC,240,45,92,9,11,16,19,13,33,26,7,1,10,17
MINNESOTA TIMBERWOLVES,240,29,64,6,16,22,31,8,28,18,8,8,24,17
TORONTO RAPTORS,240,40,90,10,21,15,17,16,23,18,9,3,11,24
